time;x;y;z
4,023;-0,63;0,49;1,09
4,044;-0,67;0,46;0,97
4,045;-0,74;0,37;0,73
4,046;-0,78;0,33;0,61
4,047;-0,81;0,29;0,49
4,049;-0,83;0,27;0,37
4,054;-0,85;0,25;0,26
4,059;-0,86;0,20;0,13
4,071;-0,85;0,16;0,02
4,072;-0,83;0,12;-0,09
4,089;-0,79;0,01;-0,30
4,090;-0,75;-0,04;-0,40
4,092;-0,71;-0,09;-0,49
4,093;-0,67;-0,14;-0,57
4,094;-0,63;-0,19;-0,66
4,161;-0,58;-0,23;-0,75
4,163;-0,55;-0,28;-0,81
4,164;-0,52;-0,32;-0,91
4,165;-0,45;-0,38;-1,08
4,167;-0,41;-0,42;-1,17
4,168;-0,36;-0,45;-1,28
4,169;-0,33;-0,49;-1,40
4,171;-0,31;-0,54;-1,49
4,172;-0,27;-0,58;-1,60
4,173;-0,24;-0,65;-1,73
4,174;-0,17;-0,76;-1,97
4,177;-0,12;-0,83;-2,09
4,179;-0,09;-0,88;-2,22
4,180;-0,03;-0,95;-2,33
4,182;0,00;-1,01;-2,44
4,182;0,07;-1,07;-2,54
4,183;0,12;-1,12;-2,63
4,184;0,18;-1,17;-2,70
4,200;0,31;-1,24;-2,77
4,202;0,37;-1,26;-2,78
4,203;0,42;-1,26;-2,78
4,204;0,48;-1,27;-2,77
4,210;0,53;-1,26;-2,72
4,230;0,58;-1,24;-2,71
4,231;0,64;-1,21;-2,68
4,232;0,70;-1,19;-2,63
4,233;0,79;-1,12;-2,57
4,234;0,81;-1,08;-2,55
4,239;0,84;-1,03;-2,53
4,244;0,85;-0,98;-2,53
4,269;0,87;-0,93;-2,53
4,271;0,89;-0,89;-2,56
4,272;0,91;-0,84;-2,60
4,274;0,91;-0,80;-2,65
4,275;0,91;-0,74;-2,78
4,276;0,92;-0,71;-2,83
4,305;0,91;-0,70;-2,91
4,307;0,90;-0,68;-2,97
4,310;0,89;-0,67;-3,02
4,312;0,86;-0,66;-3,07
4,314;0,83;-0,66;-3,12
4,324;0,81;-0,68;-3,16
4,325;0,72;-0,73;-3,26
4,327;0,65;-0,74;-3,30
4,328;0,59;-0,77;-3,34
4,330;0,52;-0,81;-3,38
4,331;0,45;-0,85;-3,43
4,354;0,38;-0,87;-3,46
4,355;0,29;-0,89;-3,49
4,356;0,23;-0,90;-3,52
4,359;0,09;-0,93;-3,59
4,360;0,01;-0,94;-3,61
4,361;-0,04;-0,97;-3,63
4,379;-0,09;-0,99;-3,62
4,380;-0,12;-1,00;-3,63
4,381;-0,15;-1,00;-3,63
4,383;-0,17;-1,02;-3,62
4,389;-0,17;-1,03;-3,61
4,390;-0,17;-1,04;-3,58
4,413;-0,16;-1,05;-3,53
4,415;-0,14;-1,08;-3,50
4,416;-0,12;-1,10;-3,45
4,418;-0,10;-1,12;-3,40
4,419;-0,06;-1,10;-3,33
4,421;-0,03;-1,14;-3,25
4,424;0,00;-1,14;-3,19
4,442;0,08;-1,15;-3,05
4,444;0,12;-1,15;-2,98
4,445;0,17;-1,12;-2,90
4,446;0,20;-1,11;-2,85
4,467;0,23;-1,08;-2,80
4,468;0,26;-1,03;-2,74
4,469;0,28;-0,99;-2,70
4,470;0,29;-0,94;-2,67
4,472;0,31;-0,83;-2,63
4,474;0,32;-0,79;-2,59
4,493;0,31;-0,73;-2,58
4,495;0,32;-0,68;-2,57
4,495;0,31;-0,61;-2,55
4,496;0,32;-0,57;-2,53
4,503;0,32;-0,54;-2,52
4,504;0,34;-0,48;-2,46
4,509;0,35;-0,47;-2,44
4,528;0,37;-0,45;-2,41
4,530;0,39;-0,44;-2,38
4,531;0,41;-0,45;-2,32
4,532;0,42;-0,46;-2,28
4,534;0,43;-0,50;-2,23
4,539;0,44;-0,53;-2,16
4,559;0,43;-0,60;-2,03
4,563;0,41;-0,63;-1,96
4,564;0,39;-0,69;-1,91
4,565;0,34;-0,73;-1,85
4,566;0,32;-0,77;-1,79
4,605;0,27;-0,81;-1,74
4,607;0,24;-0,83;-1,69
4,609;0,21;-0,83;-1,64
4,610;0,17;-0,86;-1,52
4,614;0,16;-0,85;-1,46
4,616;0,18;-0,83;-1,37
4,617;0,20;-0,79;-1,29
4,619;0,22;-0,76;-1,20
4,620;0,26;-0,70;-1,09
4,621;0,31;-0,66;-0,97
4,622;0,35;-0,57;-0,86
4,624;0,43;-0,43;-0,62
4,649;0,45;-0,34;-0,48
4,651;0,45;-0,25;-0,33
4,652;0,43;-0,15;-0,19
4,653;0,40;-0,06;-0,06
4,654;0,35;0,02;0,07
4,655;0,29;0,11;0,19
4,659;0,22;0,18;0,30
4,685;0,01;0,29;0,50
4,686;-0,09;0,33;0,58
4,687;-0,21;0,33;0,66
4,688;-0,31;0,34;0,72
4,689;-0,41;0,31;0,77
4,690;-0,48;0,28;0,81
4,720;-0,54;0,22;0,85
4,722;-0,60;0,16;0,88
4,723;-0,66;0,03;1,00
4,724;-0,68;-0,02;1,06
4,725;-0,69;-0,06;1,17
4,726;-0,68;-0,11;1,26
4,727;-0,66;-0,13;1,37
4,755;-0,66;-0,15;1,49
4,757;-0,65;-0,15;1,60
4,758;-0,62;-0,12;1,72
4,759;-0,59;-0,04;1,94
4,760;-0,57;0,02;2,05
4,761;-0,54;0,10;2,15
4,765;-0,53;0,19;2,25
4,769;-0,52;0,30;2,35
4,770;-0,51;0,41;2,45
4,794;-0,51;0,54;2,54
4,796;-0,50;0,66;2,63
4,797;-0,51;0,92;2,77
4,798;-0,51;1,04;2,84
4,799;-0,50;1,14;2,90
4,800;-0,50;1,23;2,96
4,804;-0,47;1,30;2,99
4,809;-0,46;1,38;3,03
4,835;-0,44;1,43;3,05
4,837;-0,42;1,49;3,07
4,838;-0,38;1,55;3,14
4,840;-0,36;1,56;3,15
4,841;-0,33;1,56;3,16
4,842;-0,32;1,56;3,20
4,844;-0,30;1,55;3,22
4,876;-0,29;1,52;3,23
4,877;-0,27;1,49;3,25
4,879;-0,25;1,45;3,27
4,880;-0,19;1,36;3,30
4,881;-0,19;1,31;3,32
4,882;-0,19;1,28;3,34
4,884;-0,18;1,23;3,36
4,885;-0,18;1,18;3,37
4,905;-0,18;1,13;3,40
4,906;-0,20;1,09;3,43
4,907;-0,26;0,99;3,49
4,908;-0,29;0,92;3,52
4,909;-0,30;0,86;3,54
4,934;-0,31;0,79;3,54
4,935;-0,30;0,71;3,54
4,936;-0,30;0,62;3,54
4,936;-0,29;0,56;3,52
4,937;-0,27;0,49;3,51
4,940;-0,25;0,34;3,47
4,945;-0,25;0,26;3,45
4,966;-0,23;0,21;3,43
4,968;-0,24;0,14;3,41
4,969;-0,23;0,11;3,39
4,970;-0,23;0,05;3,36
4,971;-0,25;0,03;3,36
4,974;-0,27;0,01;3,34
5,000;-0,34;-0,02;3,30
5,001;-0,37;-0,02;3,28
5,002;-0,43;-0,03;3,27
5,003;-0,49;-0,04;3,24
5,015;-0,56;-0,05;3,24
5,016;-0,63;-0,06;3,21
5,018;-0,71;-0,05;3,19
5,020;-0,78;-0,06;3,18
5,021;-0,96;-0,06;3,18
5,042;-1,03;-0,06;3,17
5,043;-1,09;-0,07;3,14
5,045;-1,14;-0,08;3,14
5,046;-1,18;-0,11;3,11
5,047;-1,21;-0,14;3,07
5,071;-1,23;-0,16;3,02
5,072;-1,25;-0,19;2,98
5,073;-1,26;-0,26;2,88
5,075;-1,27;-0,28;2,84
5,076;-1,27;-0,32;2,79
5,077;-1,28;-0,34;2,72
5,124;-1,28;-0,36;2,65
5,126;-1,28;-0,36;2,58
5,127;-1,29;-0,37;2,52
5,129;-1,28;-0,39;2,43
5,131;-1,28;-0,38;2,25
5,132;-1,27;-0,39;2,15
5,133;-1,25;-0,38;2,04
5,135;-1,24;-0,38;1,94
5,137;-1,23;-0,37;1,84
5,138;-1,22;-0,35;1,73
5,140;-1,19;-0,34;1,62
5,141;-1,18;-0,31;1,52
5,142;-1,15;-0,25;1,31
5,145;-1,11;-0,21;1,20
5,168;-1,08;-0,17;1,08
5,170;-1,04;-0,12;0,98
5,177;-0,99;-0,08;0,86
5,178;-0,96;-0,02;0,75
5,179;-0,91;0,02;0,63
5,180;-0,85;0,08;0,51
5,181;-0,72;0,17;0,29
5,208;-0,66;0,22;0,19
5,209;-0,56;0,25;0,08
5,210;-0,50;0,26;0,00
5,211;-0,39;0,26;-0,08
5,212;-0,35;0,26;-0,17
5,214;-0,27;0,25;-0,26
5,215;-0,21;0,23;-0,34
5,239;-0,12;0,21;-0,55
5,241;-0,09;0,19;-0,65
5,242;-0,07;0,19;-0,79
5,243;-0,06;0,20;-0,92
5,244;-0,05;0,19;-1,07
5,245;-0,05;0,23;-1,21
5,273;-0,06;0,22;-1,38
5,275;-0,06;0,22;-1,52
5,276;-0,02;0,21;-1,81
5,277;0,01;0,20;-1,95
5,281;0,04;0,19;-2,06
5,282;0,09;0,18;-2,18
5,283;0,14;0,16;-2,28
5,284;0,17;0,14;-2,37
5,318;0,24;0,13;-2,44
5,319;0,35;0,12;-2,51
5,320;0,41;0,10;-2,52
5,321;0,48;0,08;-2,52
5,322;0,53;0,06;-2,51
5,323;0,58;0,05;-2,49
5,325;0,63;0,05;-2,45
5,330;0,68;0,04;-2,41
5,332;0,71;0,02;-2,35
5,359;0,78;0,01;-2,25
5,361;0,79;0,02;-2,21
5,362;0,80;0,05;-2,18
5,364;0,79;0,06;-2,16
5,365;0,78;0,07;-2,17
5,366;0,76;0,08;-2,18
5,368;0,73;0,10;-2,22
5,388;0,71;0,12;-2,27
5,390;0,67;0,15;-2,43
5,391;0,66;0,15;-2,53
5,392;0,64;0,16;-2,64
5,393;0,63;0,15;-2,73
5,397;0,63;0,14;-2,85
5,427;0,64;0,13;-2,94
5,432;0,63;0,10;-3,02
5,433;0,64;0,09;-3,09
5,434;0,60;0,04;-3,21
5,435;0,58;0,03;-3,24
5,436;0,57;-0,01;-3,28
5,437;0,54;-0,03;-3,30
5,438;0,52;-0,08;-3,34
5,447;0,50;-0,11;-3,34
5,448;0,47;-0,15;-3,37
5,450;0,44;-0,19;-3,37
5,471;0,40;-0,27;-3,37
5,472;0,38;-0,32;-3,38
5,473;0,37;-0,36;-3,37
5,474;0,35;-0,40;-3,36
5,475;0,35;-0,47;-3,35
5,525;0,32;-0,53;-3,35
5,532;0,30;-0,55;-3,35
5,533;0,29;-0,55;-3,32
5,534;0,33;-0,57;-3,25
5,541;0,36;-0,60;-3,21
5,543;0,38;-0,61;-3,16
5,544;0,42;-0,62;-3,12
5,545;0,45;-0,63;-3,06
5,546;0,48;-0,62;-3,00
5,547;0,50;-0,61;-2,93
5,548;0,50;-0,61;-2,84
5,549;0,50;-0,60;-2,65
5,550;0,49;-0,60;-2,53
5,551;0,48;-0,58;-2,42
5,552;0,46;-0,56;-2,32
5,575;0,45;-0,53;-2,23
5,577;0,44;-0,53;-2,15
5,577;0,41;-0,52;-2,09
5,579;0,42;-0,52;-2,03
5,580;0,37;-0,53;-1,95
5,581;0,35;-0,55;-1,92
5,617;0,32;-0,57;-1,90
5,618;0,31;-0,57;-1,91
5,619;0,27;-0,59;-1,92
5,620;0,26;-0,60;-1,93
5,621;0,24;-0,59;-1,95
5,622;0,23;-0,62;-1,98
5,623;0,23;-0,62;-2,06
5,626;0,22;-0,63;-2,11
5,627;0,25;-0,62;-2,14
5,648;0,24;-0,61;-2,19
5,649;0,25;-0,61;-2,20
5,651;0,26;-0,60;-2,22
5,652;0,26;-0,60;-2,22
5,653;0,24;-0,54;-2,19
5,655;0,21;-0,51;-2,15
5,660;0,19;-0,45;-2,10
5,695;0,15;-0,41;-2,04
5,697;0,12;-0,37;-1,98
5,699;0,11;-0,32;-1,91
5,701;0,09;-0,29;-1,85
5,702;0,07;-0,25;-1,78
5,704;0,09;-0,21;-1,66
5,705;0,12;-0,20;-1,60
5,706;0,11;-0,19;-1,56
5,708;0,13;-0,18;-1,51
5,739;0,15;-0,16;-1,46
5,740;0,17;-0,15;-1,42
5,741;0,17;-0,14;-1,37
5,742;0,18;-0,11;-1,32
5,743;0,17;-0,05;-1,23
5,746;0,19;-0,03;-1,19
5,749;0,21;0,02;-1,14
5,751;0,22;0,06;-1,09
5,752;0,25;0,10;-1,04
5,779;0,29;0,12;-0,99
5,781;0,33;0,16;-0,91
5,782;0,37;0,20;-0,84
5,783;0,43;0,29;-0,62
5,785;0,44;0,34;-0,47
5,786;0,42;0,39;-0,30
5,787;0,39;0,43;-0,12
5,815;0,36;0,47;0,04
5,817;0,34;0,50;0,20
5,818;0,29;0,50;0,35
5,820;0,26;0,49;0,47
5,821;0,17;0,43;0,68
5,822;0,14;0,36;0,75
5,823;0,11;0,29;0,84
5,825;0,09;0,19;0,90
5,830;0,07;0,13;0,94
5,856;0,08;0,05;1,00
5,857;0,07;0,00;1,06
5,859;0,09;-0,04;1,11
5,860;0,09;-0,10;1,28
5,861;0,07;-0,08;1,38
5,862;0,04;-0,06;1,48
5,865;0,02;0,02;1,61
5,901;-0,01;0,09;1,74
5,902;-0,04;0,19;1,87
5,904;-0,08;0,32;1,99
5,909;-0,11;0,46;2,11
5,910;-0,17;0,74;2,31
5,912;-0,21;0,90;2,41
5,913;-0,25;1,06;2,51
5,914;-0,29;1,23;2,58
5,915;-0,33;1,36;2,65
5,916;-0,34;1,47;2,68
5,941;-0,34;1,59;2,72
5,942;-0,35;1,67;2,74
5,943;-0,32;1,78;2,74
5,944;-0,27;1,80;2,73
5,945;-0,26;1,82;2,72
5,946;-0,22;1,81;2,71
5,982;-0,19;1,79;2,72
5,983;-0,15;1,75;2,72
5,984;-0,12;1,71;2,75
5,985;-0,09;1,66;2,79
5,989;-0,04;1,57;2,84
5,990;-0,02;1,55;2,90
5,991;-0,01;1,51;2,93
5,992;-0,04;1,46;2,96
5,993;-0,06;1,41;3,00
5,999;-0,12;1,36;3,04
6,006;-0,20;1,30;3,09
6,007;-0,29;1,23;3,14
6,028;-0,45;1,07;3,24
6,030;-0,53;0,96;3,28
6,031;-0,58;0,87;3,34
6,034;-0,62;0,77;3,37
6,035;-0,63;0,66;3,39
6,036;-0,64;0,55;3,42
6,090;-0,61;0,45;3,42
6,095;-0,57;0,30;3,46
6,097;-0,54;0,25;3,48
6,100;-0,51;0,20;3,50
6,101;-0,47;0,16;3,54
6,102;-0,44;0,13;3,57
6,103;-0,41;0,11;3,59
6,105;-0,37;0,09;3,63
6,106;-0,32;0,07;3,64
6,107;-0,25;0,08;3,69
6,110;-0,23;0,10;3,70
6,111;-0,19;0,12;3,71
6,112;-0,17;0,15;3,73
6,113;-0,15;0,18;3,72
6,114;-0,13;0,20;3,73
6,116;-0,12;0,22;3,74
6,140;-0,09;0,26;3,72
6,141;-0,06;0,33;3,72
6,142;-0,04;0,37;3,71
6,143;-0,02;0,40;3,71
6,144;-0,01;0,41;3,68
6,145;0,01;0,44;3,66
6,181;0,02;0,46;3,63
6,183;0,04;0,49;3,59
6,184;0,05;0,49;3,54
6,185;0,06;0,50;3,44
6,186;0,07;0,52;3,38
6,187;0,06;0,52;3,33
6,188;0,06;0,53;3,25
6,189;0,05;0,53;3,17
6,190;0,05;0,53;3,11
6,216;0,03;0,52;3,01
6,217;0,01;0,52;2,93
6,218;-0,01;0,51;2,73
6,219;-0,02;0,52;2,62
6,220;-0,02;0,50;2,50
6,221;-0,05;0,51;2,39
6,225;-0,06;0,51;2,26
6,230;-0,08;0,51;2,12
6,249;-0,08;0,50;1,97
6,250;-0,09;0,51;1,83
6,251;-0,09;0,51;1,54
6,252;-0,11;0,50;1,42
6,256;-0,10;0,50;1,29
6,262;-0,10;0,49;1,19
6,288;-0,10;0,49;1,09
6,289;-0,10;0,48;0,99
6,291;-0,09;0,48;0,89
6,291;-0,10;0,47;0,81
6,292;-0,09;0,44;0,65
6,293;-0,10;0,43;0,55
6,296;-0,11;0,41;0,46
6,330;-0,10;0,40;0,35
6,331;-0,11;0,37;0,24
6,332;-0,12;0,34;0,12
6,333;-0,10;0,31;-0,01
6,334;-0,09;0,28;-0,12
6,337;-0,07;0,22;-0,36
6,338;-0,05;0,17;-0,50
6,340;-0,04;0,14;-0,63
6,341;-0,03;0,11;-0,75
6,345;-0,03;0,07;-0,88
6,369;-0,01;0,05;-1,01
6,371;-0,01;0,01;-1,17
6,372;-0,01;-0,02;-1,30
6,373;-0,03;-0,07;-1,61
6,374;-0,04;-0,11;-1,77
6,376;-0,03;-0,11;-1,92
6,382;-0,02;-0,16;-2,08
6,411;-0,02;-0,18;-2,23
6,412;0,00;-0,23;-2,37
6,413;0,03;-0,26;-2,50
6,414;0,10;-0,35;-2,70
6,415;0,12;-0,40;-2,77
6,417;0,17;-0,46;-2,81
6,418;0,22;-0,49;-2,84
6,459;0,27;-0,55;-2,84
6,467;0,30;-0,60;-2,81
6,468;0,35;-0,65;-2,76
6,469;0,38;-0,69;-2,71
6,470;0,43;-0,76;-2,56
6,471;0,44;-0,78;-2,49
6,473;0,46;-0,81;-2,43
6,474;0,45;-0,81;-2,40
6,475;0,44;-0,80;-2,38
6,476;0,40;-0,79;-2,35
6,477;0,38;-0,79;-2,37
6,478;0,34;-0,77;-2,40
6,505;0,26;-0,76;-2,49
6,506;0,23;-0,76;-2,57
6,507;0,21;-0,76;-2,66
6,508;0,18;-0,76;-2,76
6,527;0,18;-0,76;-2,89
6,528;0,17;-0,76;-3,02
6,535;0,18;-0,77;-3,14
6,537;0,19;-0,80;-3,23
6,538;0,22;-0,86;-3,39
6,540;0,24;-0,90;-3,45
6,542;0,24;-0,92;-3,48
6,543;0,23;-0,94;-3,52
6,544;0,21;-0,95;-3,52
6,546;0,20;-0,96;-3,53
6,576;0,19;-0,98;-3,51
6,578;0,16;-1,00;-3,50
6,579;0,12;-1,02;-3,46
6,582;0,10;-1,03;-3,42
6,583;0,07;-1,03;-3,39
6,584;0,07;-1,06;-3,35
6,585;0,02;-1,06;-3,31
6,586;0,00;-1,08;-3,29
6,619;-0,02;-1,05;-3,26
6,624;-0,06;-1,05;-3,20
6,625;-0,09;-1,08;-3,10
6,626;-0,10;-1,10;-3,06
6,627;-0,11;-1,12;-3,02
6,628;-0,09;-1,12;-2,99
6,629;-0,12;-1,13;-2,96
6,630;-0,12;-1,14;-2,94
6,631;-0,13;-1,15;-2,90
6,664;-0,14;-1,15;-2,88
6,666;-0,17;-1,15;-2,82
6,671;-0,17;-1,15;-2,81
6,674;-0,18;-1,14;-2,78
6,677;-0,19;-1,13;-2,76
6,680;-0,20;-1,11;-2,73
6,682;-0,22;-1,08;-2,71
6,683;-0,24;-1,07;-2,67
6,684;-0,25;-1,04;-2,63
6,686;-0,28;-0,98;-2,54
6,687;-0,30;-0,93;-2,50
6,729;-0,31;-0,88;-2,44
6,731;-0,33;-0,85;-2,38
6,733;-0,35;-0,80;-2,32
6,734;-0,37;-0,75;-2,29
6,736;-0,37;-0,70;-2,25
6,737;-0,39;-0,65;-2,23
6,740;-0,43;-0,56;-2,18
6,741;-0,43;-0,52;-2,16
6,742;-0,45;-0,50;-2,16
6,744;-0,44;-0,47;-2,16
6,745;-0,46;-0,45;-2,17
6,746;-0,45;-0,43;-2,19
6,779;-0,45;-0,43;-2,20
6,781;-0,42;-0,41;-2,22
6,782;-0,40;-0,42;-2,24
6,783;-0,41;-0,40;-2,24
6,785;-0,41;-0,40;-2,21
6,790;-0,42;-0,38;-2,20
6,791;-0,43;-0,37;-2,18
6,792;-0,45;-0,34;-2,14
6,793;-0,48;-0,32;-2,11
6,820;-0,51;-0,29;-2,04
6,821;-0,50;-0,28;-2,01
6,822;-0,50;-0,27;-1,97
6,823;-0,48;-0,26;-1,94
6,824;-0,45;-0,25;-1,91
6,825;-0,41;-0,23;-1,89
6,826;-0,36;-0,20;-1,87
6,831;-0,28;-0,17;-1,83
6,857;-0,10;-0,04;-1,74
6,858;-0,01;0,02;-1,71
6,859;0,12;0,12;-1,65
6,860;0,24;0,19;-1,58
6,861;0,40;0,27;-1,49
6,862;0,56;0,31;-1,36
6,866;0,71;0,35;-1,21
6,898;0,85;0,37;-1,02
6,902;1,11;0,40;-0,60
6,903;1,23;0,39;-0,36
6,904;1,33;0,40;-0,12
6,905;1,39;0,37;0,14
6,906;1,41;0,38;0,39
6,907;1,37;0,39;0,62
6,908;1,30;0,41;0,82
6,914;1,20;0,44;0,98
6,942;0,96;0,44;1,18
6,943;0,81;0,42;1,22
6,945;0,67;0,38;1,21
6,946;0,52;0,34;1,19
6,947;0,36;0,30;1,16
6,948;0,25;0,23;1,10
6,949;0,12;0,19;1,03
6,978;0,01;0,13;0,98
6,980;-0,14;0,07;0,89
6,981;-0,18;0,06;0,89
6,982;-0,19;0,07;0,94
6,984;-0,22;0,12;1,01
6,985;-0,22;0,18;1,12
6,986;-0,23;0,29;1,24
6,987;-0,21;0,40;1,38
7,011;-0,19;0,54;1,54
7,013;-0,10;0,87;1,85
7,020;-0,03;1,05;1,98
7,021;0,03;1,25;2,11
7,022;0,11;1,44;2,22
7,023;0,19;1,64;2,32
7,024;0,28;1,83;2,41
7,049;0,38;2,00;2,49
7,055;0,48;2,16;2,54
7,056;0,73;2,42;2,62
7,057;0,86;2,51;2,63
7,058;1,01;2,59;2,65
7,059;1,15;2,65;2,67
7,061;1,28;2,70;2,70
7,062;1,40;2,75;2,71
7,085;1,51;2,78;2,75
7,087;1,59;2,82;2,79
7,088;1,71;2,88;2,91
7,089;1,74;2,92;3,00
7,090;1,76;2,94;3,06
7,091;1,74;2,95;3,14
7,096;1,74;2,97;3,22
7,104;1,69;2,96;3,30
7,126;1,64;2,97;3,36
7,127;1,58;2,96;3,43
7,128;1,39;2,95;3,50
7,129;1,28;2,91;3,51
7,130;1,15;2,89;3,52
7,131;1,01;2,83;3,51
7,162;0,84;2,77;3,51
7,163;0,66;2,70;3,49
7,166;0,47;2,60;3,46
7,167;0,12;2,35;3,41
7,168;-0,04;2,23;3,35
7,172;-0,18;2,09;3,32
7,173;-0,32;1,96;3,28
7,174;-0,43;1,82;3,25
7,203;-0,52;1,70;3,23
7,204;-0,61;1,57;3,20
7,205;-0,69;1,43;3,19
7,207;-0,80;1,17;3,18
7,208;-0,85;1,05;3,17
7,210;-0,90;0,94;3,14
7,212;-0,94;0,85;3,14
7,214;-0,98;0,76;3,12
7,218;-1,02;0,69;3,11
7,222;-1,07;0,62;3,10
7,252;-1,10;0,58;3,08
7,255;-1,17;0,48;3,04
7,257;-1,19;0,46;3,01
7,258;-1,19;0,43;2,99
7,259;-1,22;0,40;2,94
7,260;-1,23;0,39;2,90
7,261;-1,24;0,38;2,86
7,262;-1,24;0,37;2,83
7,266;-1,24;0,38;2,81
7,308;-1,23;0,37;2,73
7,309;-1,23;0,37;2,69
7,310;-1,19;0,37;2,64
7,311;-1,18;0,37;2,60
7,312;-1,16;0,36;2,56
7,313;-1,13;0,36;2,52
7,314;-1,12;0,35;2,47
7,315;-1,09;0,35;2,42
7,316;-1,05;0,37;2,34
7,317;-1,04;0,38;2,28
7,321;-1,02;0,38;2,25
7,366;-1,02;0,40;2,18
7,373;-1,02;0,41;2,13
7,374;-1,00;0,44;2,09
7,375;-1,00;0,45;2,04
7,376;-0,99;0,47;1,98
7,376;-0,97;0,50;1,85
7,377;-0,96;0,51;1,78
7,379;-0,95;0,53;1,71
7,380;-0,92;0,55;1,63
7,382;-0,90;0,56;1,56
7,387;-0,88;0,55;1,48
7,388;-0,84;0,53;1,40
7,389;-0,80;0,52;1,32
7,414;-0,71;0,48;1,14
7,415;-0,64;0,44;1,05
7,416;-0,58;0,39;0,95
7,417;-0,51;0,33;0,85
7,418;-0,42;0,26;0,74
7,419;-0,34;0,20;0,63
7,459;-0,24;0,12;0,48
7,460;-0,14;0,03;0,37
7,461;0,07;-0,17;0,09
7,462;0,19;-0,27;-0,06
7,463;0,28;-0,37;-0,19
7,463;0,37;-0,45;-0,35
7,464;0,44;-0,53;-0,48
7,468;0,49;-0,61;-0,60
7,472;0,53;-0,64;-0,71
7,473;0,54;-0,70;-0,83
7,473;0,53;-0,75;-1,04
7,492;0,52;-0,77;-1,16
7,494;0,50;-0,78;-1,30
7,494;0,46;-0,81;-1,43
7,495;0,43;-0,81;-1,56
7,497;0,37;-0,82;-1,71
7,501;0,32;-0,80;-1,86
7,540;0,26;-0,82;-2,03
7,541;0,19;-0,82;-2,35
7,542;0,15;-0,82;-2,52
7,543;0,13;-0,82;-2,69
7,544;0,12;-0,83;-2,85
7,545;0,13;-0,84;-3,04
7,547;0,15;-0,86;-3,19
7,548;0,18;-0,88;-3,31
7,549;0,23;-0,90;-3,49
7,553;0,28;-0,90;-3,55
7,580;0,30;-0,90;-3,56
7,581;0,34;-0,90;-3,58
7,582;0,38;-0,91;-3,56
7,583;0,42;-0,91;-3,53
7,584;0,45;-0,92;-3,47
7,586;0,49;-0,92;-3,44
7,587;0,54;-0,93;-3,33
7,623;0,55;-0,94;-3,29
7,624;0,57;-0,92;-3,25
7,626;0,56;-0,92;-3,21
7,627;0,55;-0,90;-3,20
7,629;0,55;-0,88;-3,19
7,630;0,55;-0,86;-3,19
7,631;0,55;-0,84;-3,19
7,632;0,56;-0,79;-3,24
7,633;0,61;-0,78;-3,28
7,660;0,63;-0,74;-3,35
7,661;0,66;-0,73;-3,41
7,662;0,66;-0,71;-3,47
7,663;0,70;-0,70;-3,54
7,664;0,70;-0,68;-3,57
7,665;0,68;-0,66;-3,60
7,667;0,61;-0,62;-3,65
7,704;0,57;-0,62;-3,66
7,705;0,53;-0,63;-3,66
7,707;0,49;-0,64;-3,66
7,708;0,46;-0,67;-3,65
7,709;0,42;-0,71;-3,63
7,710;0,39;-0,75;-3,58
7,711;0,37;-0,80;-3,53
7,712;0,33;-0,92;-3,42
7,713;0,32;-0,99;-3,32
7,717;0,29;-1,07;-3,22
7,748;0,26;-1,16;-3,12
7,750;0,23;-1,23;-3,01
7,751;0,20;-1,32;-2,89
7,752;0,17;-1,39;-2,74
7,753;0,12;-1,47;-2,62
7,754;0,04;-1,59;-2,37
7,755;-0,02;-1,64;-2,25
7,790;-0,05;-1,69;-2,16
7,791;-0,08;-1,73;-2,08
7,792;-0,11;-1,76;-2,01
7,793;-0,14;-1,79;-1,97
7,794;-0,16;-1,81;-1,93
7,795;-0,21;-1,85;-1,92
7,796;-0,25;-1,87;-1,93
7,797;-0,30;-1,87;-1,94
7,799;-0,33;-1,87;-1,97
7,802;-0,38;-1,86;-2,00
7,828;-0,39;-1,85;-2,03
7,830;-0,43;-1,81;-2,06
7,831;-0,46;-1,78;-2,10
7,832;-0,46;-1,75;-2,12
7,833;-0,47;-1,68;-2,16
7,834;-0,46;-1,63;-2,16
7,864;-0,44;-1,59;-2,16
7,866;-0,40;-1,55;-2,15
7,866;-0,35;-1,49;-2,13
7,867;-0,29;-1,42;-2,10
7,868;-0,23;-1,35;-2,06
7,870;-0,19;-1,25;-2,02
7,871;-0,13;-1,08;-1,92
7,902;-0,14;-1,00;-1,86
7,903;-0,15;-0,90;-1,80
7,904;-0,17;-0,80;-1,75
7,905;-0,22;-0,72;-1,70
7,906;-0,26;-0,62;-1,65
7,907;-0,29;-0,53;-1,63
7,908;-0,35;-0,38;-1,57
7,909;-0,36;-0,32;-1,56
7,940;-0,39;-0,26;-1,53
7,942;-0,38;-0,23;-1,52
7,943;-0,37;-0,20;-1,50
7,944;-0,35;-0,21;-1,51
7,945;-0,34;-0,19;-1,51
7,946;-0,29;-0,19;-1,50
7,947;-0,21;-0,14;-1,48
7,948;-0,16;-0,10;-1,45
7,953;-0,08;-0,06;-1,42
7,984;0,01;0,01;-1,38
7,985;0,12;0,07;-1,32
7,986;0,23;0,13;-1,24
7,991;0,34;0,19;-1,12
7,992;0,46;0,24;-1,01
7,995;0,65;0,34;-0,66
7,996;0,73;0,38;-0,44
