'BUS',1.411382,0.7086837,10.0269165,-0.03089267,0.043675844,0.007456851
'BUS',1.7082629,0.5746084,9.821015,-0.007456851,0.015978966,0.0063915867
'BUS',1.186327,0.7134721,9.840169,-0.0031957934,0.007456851,0.0053263223
'BUS',1.7322049,0.60812724,9.993398,-0.004261058,0.02130529,0.011717909
'BUS',1.3347675,0.6703765,10.0748005,-0.015978966,-0.0010652645,0.004261058
'BUS',1.4784195,0.7278373,10.036493,-0.013848438,0.033023197,0.018109497
'BUS',1.5646108,0.521936,9.907207,0.008522116,-0.010652645,0.013848438
'BUS',1.3874398,0.7230489,9.993398,0.0010652645,0.011717909,0.004261058
'BUS',1.5981296,0.59855044,9.787497,-0.008522116,0.011717909,-0.0010652645
'BUS',1.3347675,0.6847417,9.945514,0.0031957934,-0.0010652645,0.014913702
'BUS',1.6077064,0.6991069,9.983821,-0.00958738,0.0127831735,0.002130529
'BUS',1.4736311,0.6751649,10.031705,0.0031957934,-0.0053263223,0.0053263223
'BUS',1.4879963,0.7086837,10.0029745,-0.02130529,0.017044231,0.002130529
'BUS',1.6555905,0.6847417,9.935937,-0.010652645,0.022370555,0.008522116
'BUS',1.2773066,0.7326257,9.983821,-0.0053263223,0.004261058,0.004261058
'BUS',1.7034745,0.5410896,10.314221,-0.0127831735,0.015978966,0.0063915867
'BUS',1.435324,0.60812724,10.13705,-0.0031957934,0,0.008522116
'BUS',1.282095,0.6847417,10.031705,-0.01917476,-0.0053263223,0.0010652645
'BUS',1.6843209,0.6751649,9.878476,-0.013848438,0.0031957934,0.0053263223
'BUS',1.483208,0.7038953,9.916783,0.004261058,0.010652645,0.00958738
'BUS',1.401805,0.7374141,10.031705,-0.03834952,0.043675844,0.013848438
'BUS',1.5358804,0.46926352,10.295067,0.025566347,-0.02130529,0.015978966
'BUS',1.2533646,0.8523358,9.859323,-0.060720075,0.043675844,0.002130529
'BUS',1.6316484,0.60333884,10.022128,0.036218993,-0.022370555,0.013848438
'BUS',1.377863,0.6991069,10.103531,-0.011717909,0.01917476,0.008522116
'BUS',1.578976,0.6512229,9.9790325,-0.015978966,0.015978966,0.0031957934
'BUS',1.5406688,0.5602432,10.175357,-0.008522116,0.002130529,0.014913702
'BUS',1.3347675,0.7469909,9.959879,-0.026631612,0.03195793,0.007456851
'BUS',1.6220716,0.545878,9.864111,-0.040480047,0.026631612,0.007456851
