time;x;y;z
33,820;0,06;0,91;1,67
33,821;0,01;0,86;1,56
33,822;-0,04;0,82;1,43
33,823;-0,09;0,78;1,33
33,825;-0,12;0,73;1,20
33,826;-0,18;0,68;1,09
33,827;-0,20;0,63;0,97
33,828;-0,25;0,59;0,86
33,829;-0,27;0,47;0,61
33,830;-0,28;0,41;0,50
33,831;-0,28;0,34;0,37
33,832;-0,29;0,26;0,25
33,835;-0,26;0,18;0,12
33,919;-0,27;0,10;-0,02
33,920;-0,26;0,01;-0,18
33,922;-0,24;-0,06;-0,32
33,923;-0,24;-0,21;-0,65
33,925;-0,23;-0,29;-0,82
33,926;-0,23;-0,32;-1,00
33,927;-0,24;-0,37;-1,16
33,928;-0,24;-0,40;-1,32
33,929;-0,26;-0,39;-1,46
33,931;-0,26;-0,41;-1,62
33,932;-0,27;-0,44;-1,89
33,934;-0,26;-0,45;-2,01
33,935;-0,25;-0,48;-2,14
33,936;-0,22;-0,49;-2,25
33,937;-0,16;-0,51;-2,36
33,938;-0,11;-0,51;-2,44
33,939;-0,02;-0,53;-2,53
33,940;0,09;-0,56;-2,58
33,941;0,33;-0,61;-2,63
33,942;0,45;-0,62;-2,62
33,943;0,58;-0,63;-2,57
34,035;0,71;-0,63;-2,51
34,036;0,83;-0,64;-2,43
34,037;0,91;-0,62;-2,33
34,038;0,97;-0,62;-2,26
34,039;0,97;-0,61;-2,18
34,040;0,91;-0,58;-2,10
34,041;0,83;-0,57;-2,07
34,042;0,72;-0,56;-2,09
34,043;0,55;-0,56;-2,11
34,044;0,39;-0,58;-2,16
34,045;0,19;-0,58;-2,23
34,046;-0,02;-0,61;-2,35
34,047;-0,20;-0,63;-2,48
34,049;-0,58;-0,71;-2,81
34,050;-0,74;-0,76;-2,99
34,051;-0,86;-0,85;-3,16
34,053;-0,98;-0,90;-3,32
34,073;-1,07;-0,99;-3,46
34,074;-1,12;-1,05;-3,60
34,075;-1,17;-1,11;-3,70
34,076;-1,20;-1,18;-3,77
34,077;-1,23;-1,32;-3,90
34,078;-1,23;-1,40;-3,94
34,079;-1,22;-1,48;-3,96
34,080;-1,23;-1,54;-3,97
34,081;-1,26;-1,62;-3,98
34,082;-1,30;-1,66;-3,98
34,082;-1,34;-1,73;-3,99
34,141;-1,38;-1,77;-4,00
34,142;-1,49;-1,84;-4,03
34,143;-1,54;-1,87;-4,04
34,145;-1,60;-1,88;-4,06
34,146;-1,63;-1,89;-4,07
34,148;-1,67;-1,89;-4,07
34,149;-1,69;-1,87;-4,07
34,151;-1,68;-1,85;-4,06
34,152;-1,68;-1,80;-4,04
34,153;-1,59;-1,70;-3,99
34,155;-1,52;-1,64;-3,95
34,156;-1,43;-1,57;-3,89
34,157;-1,34;-1,49;-3,85
34,158;-1,22;-1,40;-3,78
34,159;-1,11;-1,31;-3,71
34,160;-0,97;-1,22;-3,64
34,255;-0,83;-1,11;-3,57
34,256;-0,58;-0,95;-3,42
34,257;-0,46;-0,87;-3,33
34,258;-0,35;-0,80;-3,24
34,260;-0,25;-0,73;-3,14
34,261;-0,16;-0,68;-3,04
34,262;-0,07;-0,63;-2,94
34,263;-0,01;-0,57;-2,84
34,264;0,04;-0,54;-2,73
34,265;0,09;-0,47;-2,52
34,267;0,10;-0,47;-2,42
34,268;0,08;-0,46;-2,32
34,269;0,07;-0,46;-2,21
34,270;0,04;-0,48;-2,10
34,271;0,00;-0,50;-2,00
34,272;-0,05;-0,52;-1,90
34,273;-0,11;-0,57;-1,82
34,274;-0,21;-0,66;-1,67
34,275;-0,26;-0,71;-1,59
34,276;-0,34;-0,76;-1,52
34,277;-0,39;-0,83;-1,47
34,278;-0,46;-0,90;-1,41
34,279;-0,52;-0,94;-1,36
34,280;-0,59;-1,00;-1,31
34,374;-0,69;-1,08;-1,21
34,377;-0,74;-1,12;-1,18
34,378;-0,79;-1,13;-1,16
34,381;-0,83;-1,15;-1,12
34,384;-0,86;-1,18;-1,11
34,392;-0,89;-1,18;-1,09
34,393;-0,92;-1,21;-1,07
34,395;-0,93;-1,19;-1,06
34,397;-0,96;-1,16;-1,05
34,398;-0,96;-1,13;-1,07
34,400;-0,95;-1,10;-1,07
34,402;-0,92;-1,09;-1,10
34,403;-0,88;-1,03;-1,12
34,405;-0,84;-0,98;-1,15
34,406;-0,78;-0,91;-1,17
34,407;-0,70;-0,82;-1,20
34,408;-0,56;-0,60;-1,23
34,410;-0,48;-0,47;-1,24
34,412;-0,43;-0,33;-1,25
34,413;-0,38;-0,18;-1,23
34,415;-0,33;-0,04;-1,21
34,416;-0,33;0,11;-1,20
34,417;-0,32;0,25;-1,17
34,418;-0,31;0,34;-1,14
34,420;-0,33;0,51;-1,05
34,421;-0,36;0,58;-0,97
34,422;-0,40;0,63;-0,91
34,425;-0,45;0,67;-0,84
34,426;-0,53;0,71;-0,69
34,487;-0,59;0,69;-0,57
34,489;-0,66;0,67;-0,42
34,491;-0,70;0,61;-0,30
34,492;-0,71;0,41;-0,07
34,494;-0,68;0,31;0,02
34,495;-0,65;0,19;0,11
34,496;-0,59;0,07;0,20
34,497;-0,51;-0,02;0,28
34,499;-0,41;-0,13;0,38
34,507;-0,30;-0,21;0,50
34,508;-0,15;-0,29;0,64
34,509;0,15;-0,40;0,97
34,510;0,33;-0,43;1,13
34,511;0,53;-0,46;1,31
34,512;0,72;-0,46;1,48
34,513;0,88;-0,46;1,63
34,514;1,04;-0,43;1,77
34,515;1,17;-0,39;1,89
34,615;1,29;-0,36;2,02
34,619;1,44;-0,24;2,21
34,633;1,47;-0,16;2,31
34,635;1,49;-0,07;2,38
34,636;1,50;0,02;2,47
34,638;1,49;0,11;2,55
34,640;1,46;0,22;2,63
34,641;1,42;0,33;2,72
34,643;1,38;0,46;2,81
34,645;1,29;0,72;3,02
34,646;1,23;0,84;3,13
34,648;1,19;0,97;3,26
34,649;1,14;1,10;3,39
34,650;1,09;1,20;3,50
34,651;1,03;1,31;3,60
34,652;0,99;1,39;3,70
34,654;0,95;1,47;3,78
34,656;0,87;1,55;3,89
34,657;0,84;1,58;3,92
34,659;0,80;1,57;3,93
34,660;0,77;1,58;3,96
34,661;0,73;1,54;3,96
34,662;0,69;1,51;3,96
34,663;0,65;1,46;3,96
34,664;0,60;1,42;3,97
34,665;0,48;1,28;3,98
34,667;0,41;1,20;3,98
34,668;0,32;1,11;4,01
34,668;0,22;1,01;4,03
34,669;0,13;0,91;4,05
34,671;0,06;0,84;4,04
34,721;0,00;0,75;4,05
34,723;-0,04;0,59;4,07
34,724;-0,02;0,54;4,07
34,725;0,02;0,49;4,09
34,726;0,07;0,48;4,11
34,727;0,09;0,46;4,12
34,728;0,17;0,45;4,12
34,729;0,25;0,45;4,14
34,730;0,35;0,46;4,15
34,731;0,54;0,53;4,13
34,732;0,66;0,60;4,12
34,733;0,78;0,64;4,11
34,821;0,89;0,71;4,08
34,822;1,02;0,76;4,06
34,823;1,13;0,82;4,02
34,824;1,26;0,90;3,98
34,825;1,40;0,97;3,95
34,826;1,66;1,10;3,90
34,826;1,78;1,18;3,87
34,827;1,88;1,27;3,84
34,828;1,99;1,32;3,81
34,829;2,09;1,39;3,79
34,829;2,17;1,45;3,77
34,830;2,24;1,52;3,75
34,831;2,29;1,59;3,71
34,831;2,34;1,68;3,66
34,832;2,34;1,73;3,63
34,834;2,34;1,77;3,59
34,835;2,30;1,80;3,55
34,836;2,27;1,83;3,50
34,837;2,23;1,84;3,44
34,838;2,15;1,86;3,38
34,839;2,08;1,86;3,32
34,904;1,88;1,83;3,18
34,909;1,77;1,80;3,11
34,910;1,65;1,75;3,03
34,911;1,53;1,71;2,94
34,912;1,43;1,63;2,84
34,913;1,30;1,56;2,75
34,914;1,18;1,48;2,64
34,915;1,07;1,40;2,54
34,916;0,82;1,22;2,34
34,917;0,69;1,11;2,23
34,918;0,58;1,01;2,13
34,919;0,47;0,91;2,03
34,920;0,36;0,79;1,93
34,921;0,24;0,69;1,82
34,922;0,13;0,59;1,72
34,923;0,03;0,48;1,61
34,924;-0,18;0,30;1,40
34,926;-0,26;0,20;1,27
35,007;-0,34;0,12;1,17
35,011;-0,42;0,03;1,06
35,012;-0,49;-0,04;0,94
35,014;-0,55;-0,11;0,85
35,016;-0,62;-0,17;0,73
35,018;-0,67;-0,22;0,63
35,019;-0,75;-0,32;0,44
35,021;-0,77;-0,36;0,35
35,022;-0,81;-0,39;0,27
35,024;-0,83;-0,42;0,18
35,028;-0,85;-0,43;0,10
35,029;-0,87;-0,45;0,02
35,031;-0,88;-0,45;-0,06
35,032;-0,89;-0,48;-0,15
35,034;-0,91;-0,52;-0,31
35,035;-0,91;-0,55;-0,42
35,037;-0,89;-0,59;-0,52
35,038;-0,91;-0,64;-0,63
35,039;-0,95;-0,66;-0,73
35,041;-0,98;-0,69;-0,86
35,050;-1,07;-0,71;-1,00
35,051;-1,15;-0,74;-1,15
35,053;-1,35;-0,79;-1,50
35,054;-1,47;-0,82;-1,69
35,055;-1,58;-0,84;-1,88
35,057;-1,70;-0,88;-2,09
35,144;-1,80;-0,87;-2,32
35,145;-1,86;-0,92;-2,52
35,147;-1,92;-0,94;-2,73
35,148;-1,96;-1,01;-3,08
35,149;-1,95;-1,04;-3,24
35,150;-1,92;-1,07;-3,38
35,152;-1,88;-1,10;-3,48
35,153;-1,83;-1,13;-3,57
35,154;-1,76;-1,16;-3,63
35,155;-1,70;-1,16;-3,66
35,156;-1,66;-1,17;-3,69
35,158;-1,57;-1,17;-3,76
35,159;-1,54;-1,16;-3,78
35,160;-1,51;-1,15;-3,83
35,161;-1,48;-1,14;-3,91
35,162;-1,47;-1,11;-3,97
35,164;-1,49;-1,09;-4,04
35,165;-1,50;-1,06;-4,12
35,167;-1,51;-1,03;-4,21
35,168;-1,51;-0,95;-4,37
35,169;-1,48;-0,92;-4,45
35,170;-1,45;-0,87;-4,53
35,172;-1,40;-0,82;-4,61
35,274;-1,35;-0,77;-4,67
35,278;-1,28;-0,71;-4,74
35,281;-1,20;-0,65;-4,77
35,284;-1,08;-0,60;-4,80
35,293;-0,88;-0,48;-4,84
35,294;-0,76;-0,44;-4,85
35,296;-0,63;-0,38;-4,82
35,297;-0,50;-0,35;-4,80
35,298;-0,36;-0,32;-4,74
35,299;-0,23;-0,30;-4,69
35,301;-0,09;-0,28;-4,61
35,302;0,03;-0,27;-4,53
35,304;0,25;-0,26;-4,37
35,305;0,34;-0,27;-4,29
35,306;0,42;-0,26;-4,21
35,307;0,49;-0,27;-4,14
35,309;0,55;-0,26;-4,05
35,310;0,60;-0,27;-3,97
35,311;0,65;-0,25;-3,87
35,313;0,70;-0,23;-3,80
35,314;0,79;-0,21;-3,63
35,315;0,85;-0,17;-3,55
35,316;0,87;-0,15;-3,48
35,318;0,94;-0,13;-3,40
35,319;0,97;-0,09;-3,33
35,320;1,01;-0,07;-3,26
35,321;1,05;-0,04;-3,19
35,322;1,09;-0,03;-3,12
35,323;1,13;0,00;-2,96
35,324;1,14;0,01;-2,86
35,326;1,16;0,01;-2,78
35,386;1,17;0,03;-2,67
35,387;1,16;0,05;-2,57
35,389;1,17;0,07;-2,47
35,390;1,17;0,10;-2,37
35,391;1,17;0,11;-2,28
35,393;1,14;0,16;-2,10
35,394;1,12;0,16;-2,00
35,395;1,07;0,17;-1,94
35,396;1,02;0,17;-1,88
35,397;0,96;0,15;-1,85
35,398;0,90;0,14;-1,79
35,399;0,81;0,11;-1,77
35,400;0,76;0,07;-1,73
35,408;0,62;-0,03;-1,69
35,409;0,55;-0,09;-1,69
35,410;0,50;-0,15;-1,67
35,413;0,45;-0,23;-1,65
35,416;0,42;-0,32;-1,63
35,517;0,37;-0,39;-1,61
35,531;0,34;-0,46;-1,59
35,533;0,24;-0,57;-1,56
35,534;0,18;-0,59;-1,53
35,535;0,13;-0,64;-1,53
35,537;0,08;-0,67;-1,52
35,539;0,02;-0,68;-1,50
35,540;-0,02;-0,69;-1,49
35,542;-0,05;-0,69;-1,48
35,543;-0,08;-0,68;-1,48
35,545;-0,10;-0,66;-1,45
35,547;-0,10;-0,63;-1,43
35,548;-0,09;-0,61;-1,40
35,550;-0,09;-0,56;-1,36
35,552;-0,09;-0,49;-1,34
35,553;-0,10;-0,42;-1,30
35,554;-0,10;-0,35;-1,28
35,555;-0,11;-0,29;-1,23
35,556;-0,12;-0,14;-1,15
35,557;-0,12;-0,09;-1,12
35,559;-0,12;-0,06;-1,08
35,560;-0,10;-0,00;-1,02
35,575;-0,10;0,02;-0,96
35,582;-0,09;0,06;-0,89
35,583;-0,10;0,12;-0,82
35,586;-0,11;0,15;-0,72
35,588;-0,15;0,26;-0,53
35,589;-0,19;0,31;-0,42
35,590;-0,22;0,33;-0,32
35,593;-0,25;0,36;-0,20
35,594;-0,26;0,37;-0,10
35,596;-0,27;0,41;0,01
35,598;-0,28;0,43;0,12
35,599;-0,25;0,42;0,23
35,601;-0,17;0,41;0,46
35,602;-0,09;0,41;0,59
35,603;0,01;0,38;0,73
35,607;0,11;0,36;0,85
35,685;0,23;0,32;1,00
35,686;0,32;0,32;1,16
35,692;0,43;0,30;1,32
35,693;0,49;0,31;1,46
35,704;0,59;0,36;1,72
35,705;0,60;0,42;1,83
35,710;0,60;0,47;1,94
35,712;0,57;0,56;2,05
35,713;0,53;0,65;2,15
35,714;0,48;0,76;2,24
35,715;0,43;0,87;2,35
35,716;0,35;0,98;2,44
35,718;0,17;1,23;2,64
35,720;0,07;1,35;2,72
35,721;-0,02;1,47;2,82
35,722;-0,12;1,58;2,89
35,723;-0,22;1,67;2,99
35,724;-0,33;1,74;3,07
35,726;-0,43;1,82;3,13
35,727;-0,50;1,87;3,21
35,728;-0,64;1,91;3,28
35,729;-0,67;1,89;3,30
35,730;-0,70;1,87;3,32
35,732;-0,72;1,84;3,32
35,733;-0,73;1,79;3,32
35,787;-0,73;1,74;3,32
35,789;-0,73;1,69;3,31
35,790;-0,74;1,64;3,31
35,791;-0,74;1,57;3,32
35,792;-0,75;1,51;3,34
35,798;-0,76;1,45;3,35
35,799;-0,80;1,41;3,41
35,801;-0,83;1,37;3,45
35,802;-0,86;1,34;3,50
35,808;-0,85;1,30;3,57
35,809;-0,84;1,26;3,63
35,810;-0,68;1,18;3,72
35,817;-0,59;1,14;3,79
35,818;-0,48;1,12;3,83
35,819;-0,37;1,10;3,87
35,824;-0,24;1,08;3,94
35,826;-0,11;1,08;3,99
35,827;0,01;1,10;4,03
35,828;0,27;1,19;4,12
35,884;0,41;1,23;4,16
35,886;0,54;1,30;4,19
35,887;0,64;1,38;4,21
35,889;0,76;1,44;4,23
35,890;0,84;1,52;4,24
35,891;0,94;1,59;4,25
35,892;1,01;1,68;4,26
35,893;1,13;1,83;4,25
35,894;1,17;1,91;4,24
35,895;1,22;1,98;4,23
35,896;1,25;2,07;4,23
35,897;1,28;2,13;4,23
35,898;1,30;2,21;4,22
35,899;1,30;2,28;4,23
35,961;1,32;2,34;4,22
35,963;1,29;2,43;4,22
35,964;1,27;2,45;4,21
35,965;1,23;2,47;4,18
35,966;1,20;2,49;4,17
35,967;1,16;2,50;4,14
35,968;1,10;2,49;4,08
35,969;1,05;2,47;4,03
35,970;0,98;2,44;3,97
35,971;0,83;2,36;3,82
35,972;0,75;2,29;3,72
35,973;0,65;2,21;3,61
35,974;0,55;2,13;3,50
35,975;0,45;2,04;3,39
35,976;0,35;1,93;3,25
35,977;0,24;1,82;3,13
36,098;0,12;1,71;3,00
36,101;-0,07;1,46;2,74
36,104;-0,18;1,35;2,61
36,111;-0,26;1,23;2,48
36,112;-0,36;1,10;2,34
36,114;-0,46;0,98;2,23
36,115;-0,54;0,86;2,10
36,116;-0,62;0,75;1,99
36,118;-0,70;0,65;1,87
36,120;-0,83;0,41;1,64
36,128;-0,90;0,31;1,53
36,129;-0,97;0,21;1,42
36,130;-1,01;0,12;1,31
36,132;-1,08;0,04;1,20
36,133;-1,12;-0,04;1,09
36,134;-1,16;-0,12;0,99
36,136;-1,18;-0,20;0,88
36,137;-1,22;-0,35;0,65
36,138;-1,22;-0,41;0,54
36,140;-1,21;-0,47;0,43
36,141;-1,17;-0,55;0,32
36,142;-1,12;-0,61;0,22
36,143;-1,09;-0,68;0,11
36,144;-1,05;-0,76;0,02
36,145;-1,00;-0,81;-0,09
36,146;-0,92;-0,93;-0,31
36,147;-0,89;-0,98;-0,43
36,149;-0,88;-1,04;-0,57
36,150;-0,88;-1,08;-0,71
36,151;-0,86;-1,13;-0,87
36,152;-0,89;-1,17;-1,04
36,153;-0,91;-1,22;-1,20
36,154;-0,92;-1,26;-1,39
36,155;-0,97;-1,34;-1,75
36,156;-0,98;-1,38;-1,94
36,158;-1,00;-1,42;-2,13
36,215;-1,00;-1,46;-2,32
36,217;-1,00;-1,50;-2,50
36,218;-0,99;-1,54;-2,67
36,220;-0,96;-1,58;-2,84
36,220;-0,93;-1,62;-2,98
36,221;-0,80;-1,65;-3,23
36,223;-0,73;-1,66;-3,32
36,224;-0,66;-1,66;-3,41
36,224;-0,57;-1,66;-3,49
36,226;-0,46;-1,66;-3,57
36,227;-0,35;-1,64;-3,61
36,228;-0,27;-1,63;-3,64
36,229;-0,09;-1,58;-3,66
36,230;-0,02;-1,56;-3,66
36,304;0,05;-1,51;-3,64
36,308;0,11;-1,47;-3,61
36,309;0,15;-1,41;-3,58
36,311;0,18;-1,38;-3,57
36,313;0,22;-1,31;-3,57
36,315;0,24;-1,25;-3,57
36,316;0,22;-1,14;-3,63
36,317;0,23;-1,09;-3,67
36,318;0,20;-1,04;-3,75
36,320;0,17;-1,00;-3,82
36,321;0,17;-0,96;-3,89
36,323;0,15;-0,95;-3,96
36,324;0,14;-0,92;-4,04
36,325;0,15;-0,89;-4,11
36,326;0,16;-0,86;-4,22
36,327;0,17;-0,83;-4,24
36,329;0,19;-0,81;-4,26
36,330;0,21;-0,79;-4,28
36,331;0,23;-0,78;-4,31
36,333;0,24;-0,78;-4,30
36,334;0,24;-0,78;-4,29
36,407;0,26;-0,78;-4,27
36,409;0,29;-0,79;-4,20
36,410;0,33;-0,79;-4,14
36,411;0,35;-0,80;-4,09
36,412;0,38;-0,80;-4,04
36,413;0,42;-0,80;-3,97
36,414;0,47;-0,79;-3,90
36,416;0,50;-0,79;-3,84
36,417;0,54;-0,81;-3,76
36,418;0,58;-0,82;-3,64
36,419;0,59;-0,84;-3,57
36,420;0,61;-0,85;-3,51
36,421;0,62;-0,88;-3,45
36,423;0,64;-0,92;-3,38
36,425;0,66;-0,93;-3,32
36,426;0,66;-0,98;-3,27
36,427;0,69;-1,03;-3,21
36,428;0,69;-1,11;-3,09
36,429;0,66;-1,14;-3,02
36,495;0,64;-1,19;-2,99
36,497;0,63;-1,20;-2,92
36,498;0,60;-1,23;-2,86
36,499;0,57;-1,24;-2,80
36,504;0,54;-1,24;-2,72
36,505;0,52;-1,21;-2,65
36,507;0,51;-1,12;-2,50
36,508;0,47;-1,05;-2,42
36,510;0,48;-0,97;-2,34
36,511;0,47;-0,87;-2,24
36,512;0,47;-0,76;-2,12
36,513;0,48;-0,68;-2,04
36,514;0,47;-0,58;-1,93
36,515;0,43;-0,49;-1,80
36,517;0,32;-0,36;-1,61
36,518;0,27;-0,32;-1,50
36,520;0,20;-0,32;-1,43
36,521;0,10;-0,34;-1,35
36,522;0,04;-0,37;-1,31
36,579;-0,05;-0,41;-1,28
36,590;-0,14;-0,50;-1,25
36,591;-0,25;-0,58;-1,23
36,593;-0,44;-0,80;-1,23
36,594;-0,52;-0,95;-1,24
36,595;-0,62;-1,08;-1,27
36,596;-0,71;-1,20;-1,29
36,597;-0,79;-1,34;-1,31
36,598;-0,87;-1,46;-1,34
36,599;-0,93;-1,57;-1,37
36,599;-1,00;-1,67;-1,39
36,600;-1,10;-1,81;-1,43
36,601;-1,13;-1,85;-1,42
36,602;-1,15;-1,88;-1,43
36,604;-1,15;-1,87;-1,42
36,605;-1,17;-1,82;-1,39
36,658;-1,16;-1,78;-1,35
36,659;-1,16;-1,70;-1,33
36,660;-1,12;-1,47;-1,23
36,661;-1,09;-1,29;-1,20
36,662;-1,06;-1,12;-1,16
36,662;-0,99;-0,93;-1,10
36,665;-0,90;-0,74;-1,05
36,666;-0,81;-0,54;-0,95
36,667;-0,71;-0,36;-0,86
36,668;-0,59;-0,16;-0,73
36,668;-0,37;0,16;-0,43
36,669;-0,27;0,30;-0,29
36,670;-0,18;0,41;-0,11
36,770;-0,12;0,49;0,06
36,773;-0,09;0,56;0,23
36,774;-0,08;0,59;0,40
36,776;-0,08;0,59;0,53
36,778;-0,08;0,57;0,65
36,779;-0,09;0,42;0,81
36,781;-0,10;0,33;0,87
36,782;-0,10;0,23;0,92
36,785;-0,09;0,10;0,96
36,787;-0,09;-0,01;0,97
36,789;-0,08;-0,12;1,00
36,791;-0,07;-0,24;1,03
36,792;-0,06;-0,30;1,08
36,793;-0,05;-0,36;1,23
36,795;-0,06;-0,39;1,31
36,797;-0,08;-0,37;1,39
36,798;-0,08;-0,34;1,51
36,799;-0,09;-0,30;1,61
36,801;-0,08;-0,24;1,71
36,802;-0,11;-0,16;1,81
36,804;-0,11;-0,04;1,89
36,806;-0,17;0,19;2,06
36,807;-0,18;0,33;2,14
36,808;-0,22;0,49;2,21
36,809;-0,28;0,64;2,27
36,810;-0,33;0,81;2,35
36,811;-0,38;0,96;2,40
36,812;-0,41;1,13;2,47
36,814;-0,45;1,27;2,54
36,821;-0,45;1,50;2,66
36,823;-0,42;1,54;2,72
36,879;-0,40;1,66;2,79
36,881;-0,33;1,72;2,84
36,883;-0,28;1,80;2,87
36,885;-0,22;1,83;2,91
36,886;-0,14;1,84;2,94
36,887;-0,08;1,86;2,97
36,888;0,03;1,86;3,03
36,889;0,07;1,85;3,06
36,890;0,09;1,87;3,09
36,891;0,11;1,87;3,10
36,893;0,11;1,87;3,11
36,895;0,10;1,86;3,12
36,896;0,06;1,86;3,17
36,896;0,02;1,82;3,21
36,897;-0,04;1,71;3,29
36,947;-0,06;1,65;3,33
36,948;-0,04;1,56;3,36
36,949;-0,04;1,46;3,37
36,950;-0,01;1,38;3,37
36,950;0,01;1,28;3,39
36,951;0,05;1,20;3,39
36,952;0,08;1,12;3,41
36,953;0,17;0,97;3,39
36,954;0,22;0,92;3,37
36,955;0,25;0,87;3,36
36,956;0,27;0,81;3,35
36,957;0,30;0,78;3,33
37,050;0,30;0,76;3,34
37,053;0,31;0,75;3,34
37,055;0,34;0,77;3,36
37,056;0,36;0,78;3,38
37,059;0,38;0,81;3,39
37,060;0,39;0,83;3,40
37,062;0,39;0,87;3,40
37,063;0,40;0,92;3,40
37,064;0,39;0,96;3,42
37,065;0,39;1,01;3,43
37,066;0,37;1,12;3,45
37,067;0,35;1,19;3,47
37,068;0,33;1,25;3,46
37,070;0,31;1,30;3,48
37,079;0,30;1,36;3,48
37,081;0,28;1,41;3,50
37,082;0,26;1,47;3,48
37,084;0,22;1,52;3,45
37,085;0,20;1,57;3,41
37,086;0,17;1,57;3,37
37,089;0,17;1,58;3,30
37,090;0,16;1,56;3,23
37,092;0,17;1,54;3,17
37,094;0,18;1,51;3,10
37,095;0,18;1,48;3,01
37,096;0,17;1,45;2,92
37,098;0,16;1,36;2,75
37,099;0,15;1,31;2,65
37,148;0,13;1,26;2,54
37,149;0,12;1,22;2,46
37,150;0,11;1,17;2,35
37,150;0,10;1,12;2,28
37,151;0,07;1,09;2,17
37,155;0,04;1,04;2,09
37,157;-0,02;0,96;1,91
37,158;-0,04;0,90;1,81
37,159;-0,09;0,86;1,72
37,160;-0,11;0,79;1,62
37,161;-0,17;0,74;1,52
37,163;-0,18;0,69;1,44
37,164;-0,21;0,64;1,35
37,231;-0,25;0,58;1,27
37,235;-0,29;0,49;1,10
37,238;-0,32;0,47;1,03
37,240;-0,35;0,43;0,94
37,243;-0,36;0,38;0,87
37,246;-0,40;0,34;0,79
37,248;-0,42;0,29;0,72
37,250;-0,43;0,24;0,63
37,253;-0,43;0,16;0,56
37,255;-0,44;0,03;0,38
37,258;-0,47;-0,04;0,28
37,260;-0,49;-0,11;0,17
37,261;-0,53;-0,19;0,07
37,263;-0,59;-0,27;-0,06
37,264;-0,64;-0,35;-0,18
37,266;-0,73;-0,43;-0,33
37,268;-0,78;-0,52;-0,50
37,270;-0,93;-0,70;-0,84
37,271;-0,99;-0,80;-1,00
37,272;-1,03;-0,92;-1,19
37,274;-1,09;-1,00;-1,37
37,276;-1,11;-1,10;-1,56
37,278;-1,13;-1,19;-1,76
37,351;-1,14;-1,30;-1,94
37,353;-1,12;-1,38;-2,10
37,355;-1,02;-1,53;-2,44
37,359;-0,98;-1,59;-2,56
37,360;-0,92;-1,64;-2,69
37,361;-0,84;-1,68;-2,78
37,362;-0,74;-1,69;-2,87
37,363;-0,65;-1,69;-2,92
37,368;-0,56;-1,70;-2,98
37,369;-0,47;-1,68;-3,01
37,370;-0,32;-1,62;-3,04
37,370;-0,26;-1,58;-3,04
37,371;-0,20;-1,53;-3,04
37,374;-0,17;-1,45;-3,04
37,375;-0,15;-1,39;-3,06
37,376;-0,12;-1,32;-3,07
37,377;-0,11;-1,28;-3,11
37,378;-0,11;-1,17;-3,19
37,379;-0,11;-1,11;-3,24
37,380;-0,12;-1,07;-3,30
37,454;-0,12;-1,03;-3,36
37,456;-0,12;-0,99;-3,44
37,457;-0,11;-0,97;-3,53
37,458;-0,08;-0,95;-3,62
37,459;-0,06;-0,94;-3,73
37,460;0,03;-0,94;-3,90
37,461;0,09;-0,93;-3,98
37,463;0,13;-0,93;-4,05
37,464;0,18;-0,92;-4,09
37,465;0,21;-0,89;-4,13
37,466;0,25;-0,87;-4,15
37,467;0,29;-0,86;-4,17
37,468;0,32;-0,83;-4,16
37,469;0,38;-0,80;-4,15
37,470;0,40;-0,78;-4,11
37,471;0,42;-0,77;-4,08
37,472;0,42;-0,76;-4,04
37,473;0,45;-0,74;-4,01
37,474;0,46;-0,73;-3,94
37,565;0,47;-0,73;-3,89
37,568;0,47;-0,72;-3,83
37,570;0,49;-0,74;-3,72
37,572;0,48;-0,75;-3,68
37,575;0,48;-0,80;-3,62
37,576;0,49;-0,81;-3,58
37,578;0,49;-0,87;-3,54
37,579;0,50;-0,90;-3,50
37,580;0,51;-0,96;-3,47
37,582;0,52;-1,00;-3,41
37,583;0,53;-1,09;-3,31
37,601;0,51;-1,12;-3,26
37,603;0,51;-1,18;-3,20
37,604;0,49;-1,19;-3,13
37,605;0,46;-1,20;-3,06
37,606;0,43;-1,20;-3,01
37,608;0,41;-1,19;-2,93
37,609;0,38;-1,15;-2,86
37,610;0,31;-1,08;-2,69
37,611;0,28;-1,03;-2,61
37,612;0,26;-0,98;-2,51
37,613;0,25;-0,91;-2,40
37,615;0,25;-0,87;-2,30
37,616;0,27;-0,81;-2,20
37,617;0,29;-0,76;-2,09
37,618;0,32;-0,72;-1,98
37,619;0,38;-0,66;-1,77
37,620;0,42;-0,64;-1,68
37,621;0,43;-0,64;-1,60
37,623;0,45;-0,65;-1,52
37,683;0,45;-0,65;-1,45
37,685;0,46;-0,67;-1,40
37,687;0,45;-0,71;-1,36
37,688;0,42;-0,73;-1,34
37,690;0,38;-0,79;-1,32
37,693;0,34;-0,82;-1,30
37,694;0,29;-0,84;-1,30
37,695;0,24;-0,85;-1,28
37,697;0,18;-0,84;-1,27
37,698;0,11;-0,84;-1,27
37,699;0,05;-0,83;-1,27
37,700;-0,01;-0,80;-1,27
37,701;-0,14;-0,77;-1,25
37,703;-0,20;-0,73;-1,25
37,704;-0,25;-0,68;-1,23
37,705;-0,28;-0,66;-1,20
37,786;-0,32;-0,59;-1,17
37,788;-0,33;-0,53;-1,13
37,790;-0,35;-0,44;-1,08
37,794;-0,33;-0,35;-1,03
