TRAM,0.58298814,-1.0582372,10.486604,0.026631612,-0.02130529,-0.017044231
TRAM,0.6500258,-0.82360536,10.247183,0.056459017,0.068176925,0.0053263223
TRAM,0.415394,-0.8810662,9.773131,0.004261058,0.046871636,0.0053263223
TRAM,0.415394,-0.7661445,9.701305,-0.01917476,-0.060720075,0.013848438
TRAM,0.5351041,-0.80924016,9.988609,-0.040480047,-0.027696876,0.0063915867
TRAM,0.5638345,-0.8810662,10.352529,0.0031957934,0.09054748,0.002130529
TRAM,0.4201824,-0.8379706,10.065224,0.00958738,0.068176925,0.011717909
TRAM,0.48722005,-0.81402856,9.964667,0.002130529,-0.040480047,0.0010652645
TRAM,0.48722005,-0.7757214,9.969456,-0.027696876,-0.013848438,0.008522116
TRAM,0.5446809,-0.80924016,10.060435,-0.0010652645,0.049002163,0.004261058
TRAM,0.4201824,-0.866701,10.036493,-0.002130529,0.035153728,0.004261058
TRAM,0.47764325,-0.7038953,9.92636,-0.013848438,-0.0031957934,-0.0010652645
TRAM,0.48243165,-0.545878,10.16578,-0.01917476,-0.026631612,0.0053263223
TRAM,0.49679685,-0.31124622,10.424355,-0.002130529,0.0127831735,-0.004261058
TRAM,0.35793316,-0.06703765,10.43872,0.0031957934,0.040480047,0.00958738
TRAM,0.14724341,-0.095768064,10.170568,-0.002130529,0.03195793,0.0031957934
TRAM,-0.029927522,-0.29688102,9.519346,-0.0031957934,-0.010652645,0.002130529
TRAM,0.23822308,-0.7326257,9.428367,-0.0031957934,-0.00958738,-0.0063915867
TRAM,0.7266402,-0.92895025,10.060435,0.00958738,0.041545313,-0.004261058
TRAM,0.712275,-0.641646,10.6398325,0.002130529,0.037284255,-0.0063915867
TRAM,0.59256494,-0.50278234,9.931149,-0.07989483,-0.07456851,0.0010652645
TRAM,0.58298814,-0.22984336,9.710882,-0.07137272,-0.12250541,-0.0063915867
TRAM,0.3866636,-0.21547815,10.390836,0.0479369,0.07989483,0.018109497
TRAM,0.20470424,-0.21547815,10.28549,0.060720075,0.24501082,0.025566347
TRAM,-0.092176765,-0.48362875,9.500193,-0.04474111,0.06498113,0.033023197
TRAM,0.33877954,-0.58897364,9.643845,-0.0628506,-0.18535602,0.013848438
TRAM,0.5638345,-0.38307226,10.7116585,0.014913702,-0.06391586,0.00958738
TRAM,0.6739678,-0.07182605,10.5680065,-0.025566347,0.101200126,0.0010652645
TRAM,0.21906945,-0.047884032,10.132261,-0.04474111,0.0479369,-0.0053263223
TRAM,0.19033903,-0.10534488,9.840169,0.007456851,-0.036218993,0.0010652645
TRAM,0.23343466,-0.38307226,10.031705,0.011717909,0.0010652645,0.00958738
TRAM,0.50158525,-0.25857377,10.34774,-0.007456851,0.015978966,-0.0053263223
TRAM,0.45370123,-0.31124622,10.156203,-0.027696876,-0.010652645,-0.007456851
TRAM,0.5494693,-0.19632454,9.911995,-0.039414786,-0.053263225,0.0
TRAM,0.39145198,-0.18674773,10.232818,-0.0053263223,-0.023435818,-0.008522116
TRAM,0.32920274,-0.25857377,9.907207,0.023435818,0.09161274,0.01917476
TRAM,0.20949265,-0.30645782,9.840169,-0.013848438,0.04474111,0.01917476
TRAM,0.2813187,-0.2777274,9.988609,-0.02130529,-0.05965481,0.02876214
TRAM,0.50158525,-0.22505496,10.228029,-0.008522116,-0.0479369,0.014913702
TRAM,0.37229836,-0.21547815,10.309433,0.013848438,0.06498113,0.01917476
TRAM,0.4201824,-0.019153614,10.055647,0.007456851,0.05965481,-0.002130529
TRAM,0.17597382,-0.19153613,9.993398,-0.004261058,-0.004261058,0.0
TRAM,0.2765303,-0.18195933,9.902418,-0.00958738,-0.029827405,0.0063915867
TRAM,0.30526072,-0.24420857,10.232818,-0.0031957934,-0.007456851,0.0063915867
TRAM,0.4249708,-0.23942018,10.084377,0.0053263223,0.03089267,-0.0010652645
TRAM,0.39624038,-0.22505496,10.1226845,-0.004261058,-0.008522116,0.0
TRAM,0.41060558,-0.29688102,10.089166,0.01917476,0.0031957934,0.0
TRAM,0.44891283,-0.21547815,10.079589,0.02130529,0.020240024,0.004261058
TRAM,0.30526072,-0.22026655,9.974244,-0.0031957934,0.034088463,0.011717909
TRAM,0.36750996,-0.06703765,10.108319,-0.0053263223,-0.013848438,0.007456851
TRAM,0.30047232,-0.12449849,10.0987425,-0.025566347,-0.0127831735,0.00958738
TRAM,0.3866636,-0.1388637,10.146626,-0.007456851,-0.018109497,0.004261058
TRAM,0.2908955,-0.272939,10.0508585,-0.0010652645,0.02130529,0.020240024
TRAM,0.47285482,-0.22026655,10.065224,-0.011717909,0.007456851,0.004261058
TRAM,0.32920274,-0.22984336,10.151415,0.002130529,-0.017044231,0.004261058
TRAM,0.44891283,-0.10055647,10.007763,-0.018109497,-0.011717909,0.007456851
TRAM,0.30526072,-0.11971009,10.0987425,-0.0053263223,-0.020240024,0.0053263223
TRAM,0.36750996,-0.110133275,10.012551,0.01917476,-0.014913702,0.013848438
TRAM,0.7505822,-0.033518825,10.036493,-0.0053263223,0.014913702,-0.010652645
TRAM,0.39145198,-0.0047884034,10.141838,-0.011717909,0.10865697,0.018109497
TRAM,0.31004912,0.16759412,10.323798,0.022370555,0.023435818,-0.004261058
TRAM,0.21906945,0.30166942,10.409989,0.026631612,-0.02130529,0.0063915867
TRAM,0.16160862,0.49320555,10.16578,-0.025566347,0.0031957934,0.002130529
TRAM,0.027533319,0.4165911,9.782708,-0.02876214,0.023435818,0.011717909
TRAM,0.142455,0.20111294,9.811439,0.0053263223,-0.002130529,-0.0031957934
TRAM,0.22385786,0.110133275,10.419566,0.02876214,0.004261058,0.008522116
TRAM,0.46327803,0.07182605,10.180145,-0.02876214,-0.04580637,-0.0010652645
TRAM,0.4441244,0.06703765,9.983821,-0.041545313,-0.083090626,0.0031957934
TRAM,0.46327803,0.31603462,10.0269165,-0.002130529,-0.00958738,0.0010652645
TRAM,0.415394,0.39743748,10.228029,0.015978966,0.07669904,0.008522116
TRAM,0.2861071,0.545878,10.304645,0.011717909,0.09054748,0.0063915867
TRAM,-0.077811554,0.46447513,10.012551,0.002130529,0.04580637,0.018109497
TRAM,0.04189853,0.33518824,9.552865,-0.03089267,-0.046871636,0.011717909
TRAM,0.37708676,0.047884032,9.835381,-0.056459017,-0.096939065,0.004261058
TRAM,0.58298814,0.02873042,10.582372,0.023435818,-0.023435818,0.0031957934
TRAM,0.5781997,0.23463176,10.601525,0.04580637,0.10226539,-0.0053263223
TRAM,0.25258827,0.24899697,9.825804,-0.043675844,0.034088463,0.014913702
TRAM,0.15682021,0.2681506,9.581595,-0.05539375,-0.0958738,0.0031957934
TRAM,0.2908955,0.2825158,10.271125,0.0127831735,-0.025566347,0.014913702
TRAM,0.38187516,0.29688102,10.606314,0.040480047,0.11611383,0.01917476
TRAM,0.18076223,0.38307226,10.299856,0.004261058,0.068176925,0.008522116
TRAM,0.11372458,0.39264908,9.68694,-0.043675844,-0.0628506,0.004261058
TRAM,0.31483752,0.24899697,9.849746,-0.03089267,-0.1107875,0.010652645
TRAM,0.439336,0.21068975,10.620679,0.015978966,0.01917476,0.002130529
TRAM,0.3196259,0.1436521,10.232818,0.00958738,0.15233281,0.0053263223
TRAM,0.2765303,0.08140286,9.662998,-0.043675844,0.015978966,0.013848438
TRAM,0.25737667,0.06703765,9.998186,-0.0031957934,-0.09267801,0.010652645
TRAM,0.46806642,0.20111294,10.208876,-0.0127831735,-0.03195793,0.008522116
TRAM,0.39145198,0.17717093,10.25676,-0.02130529,0.060720075,-0.0010652645
TRAM,0.34835634,0.30645782,9.9550905,0.002130529,0.05219796,0.0127831735
TRAM,0.21428105,0.2873042,10.113108,-0.0063915867,-0.008522116,0.011717909
TRAM,0.23822308,0.21068975,9.9550905,-0.036218993,-0.025566347,0.024501082
TRAM,0.41060558,0.15322891,10.429143,0.020240024,-0.0053263223,0.0127831735
TRAM,0.33877954,0.22505496,10.0748005,0.023435818,0.049002163,0.0127831735
TRAM,0.2669535,0.1388637,9.9790325,-0.034088463,0.018109497,0.02130529
TRAM,0.31004912,0.17717093,10.141838,0.004261058,-0.03834952,0.002130529
TRAM,0.3196259,0.08619126,10.127473,-0.0063915867,0.029827405,0.00958738
TRAM,0.24779987,0.15322891,10.180145,-0.008522116,0.029827405,0.013848438
TRAM,0.22864626,0.10534488,10.04607,-0.002130529,-0.00958738,0.00958738
TRAM,0.35314476,0.24420857,10.13705,-0.004261058,-0.0127831735,0.002130529
TRAM,0.29568392,0.34476504,10.242394,-0.0031957934,0.025566347,0.015978966
TRAM,0.20470424,0.32561144,10.275913,-0.0031957934,0.01917476,0.0010652645
TRAM,0.11851298,0.47405192,10.084377,-0.017044231,0.0031957934,0.01917476
TRAM,0.094570965,0.15322891,9.734824,-0.037284255,0.002130529,0.0127831735
TRAM,0.37229836,0.14844051,9.988609,-0.0010652645,-0.020240024,0.011717909
