time;x;y;z
27,868;1,14;0,68;0,66
27,876;1,12;0,60;0,84
27,877;1,11;0,49;1,02
27,879;1,05;0,39;1,21
27,880;1,00;0,31;1,39
27,881;0,79;0,19;1,71
27,882;0,67;0,13;1,85
27,883;0,55;0,05;1,96
27,885;0,41;-0,02;2,06
27,886;0,26;-0,10;2,15
27,888;0,11;-0,14;2,21
27,889;-0,03;-0,14;2,25
27,890;-0,15;-0,15;2,29
27,891;-0,34;-0,12;2,36
27,895;-0,39;-0,08;2,40
27,896;-0,42;-0,04;2,44
27,896;-0,44;0,03;2,48
27,897;-0,45;0,09;2,55
27,899;-0,47;0,17;2,61
27,900;-0,45;0,26;2,69
27,902;-0,45;0,36;2,77
27,904;-0,44;0,58;2,92
27,950;-0,43;0,67;3,02
27,951;-0,43;0,78;3,09
27,952;-0,43;0,88;3,16
27,953;-0,45;0,95;3,24
27,954;-0,44;1,04;3,27
27,955;-0,44;1,09;3,32
27,956;-0,43;1,14;3,34
27,956;-0,40;1,20;3,38
27,962;-0,38;1,22;3,39
27,963;-0,37;1,22;3,40
27,964;-0,34;1,21;3,40
27,965;-0,30;1,20;3,42
28,022;-0,28;1,14;3,44
28,024;-0,25;1,08;3,46
28,025;-0,20;0,98;3,50
28,026;-0,17;0,91;3,53
28,027;-0,15;0,86;3,57
28,028;-0,15;0,81;3,63
28,029;-0,14;0,74;3,69
28,030;-0,13;0,68;3,74
28,031;-0,10;0,62;3,78
28,032;-0,05;0,55;3,83
28,033;0,09;0,42;3,91
28,034;0,16;0,37;3,94
28,040;0,25;0,33;3,96
28,044;0,34;0,28;4,01
28,044;0,42;0,27;4,03
28,076;0,52;0,24;4,06
28,077;0,59;0,24;4,10
28,078;0,68;0,25;4,12
28,079;0,83;0,30;4,19
28,080;0,90;0,34;4,21
28,080;0,97;0,39;4,24
28,081;1,03;0,44;4,27
28,082;1,08;0,47;4,26
28,084;1,11;0,51;4,25
28,170;1,12;0,53;4,24
28,178;1,13;0,55;4,23
28,181;1,13;0,62;4,21
28,184;1,13;0,64;4,22
28,186;1,12;0,68;4,21
28,188;1,12;0,70;4,22
28,190;1,13;0,71;4,21
28,192;1,13;0,77;4,20
28,193;1,12;0,80;4,18
28,195;1,12;0,83;4,18
28,196;1,11;0,89;4,15
28,197;1,11;0,92;4,12
28,198;1,10;0,95;4,09
28,199;1,08;0,98;4,05
28,200;1,05;1,00;4,00
28,202;1,01;1,02;3,94
28,203;0,99;1,04;3,88
28,205;0,95;1,04;3,80
28,206;0,89;1,06;3,65
28,207;0,85;1,06;3,56
28,209;0,82;1,06;3,48
28,210;0,76;1,08;3,38
28,214;0,72;1,08;3,29
28,215;0,68;1,10;3,21
28,216;0,65;1,09;3,12
28,217;0,59;1,11;3,02
28,266;0,48;1,13;2,82
28,275;0,43;1,14;2,71
28,277;0,38;1,14;2,61
28,278;0,32;1,14;2,49
28,279;0,25;1,12;2,36
28,280;0,20;1,11;2,23
28,281;0,12;1,10;2,10
28,282;0,08;1,09;1,95
28,284;-0,06;1,04;1,67
28,285;-0,12;1,00;1,51
28,286;-0,18;0,98;1,36
28,287;-0,22;0,93;1,20
28,289;-0,29;0,88;1,05
28,290;-0,33;0,83;0,89
28,292;-0,37;0,77;0,74
28,295;-0,42;0,70;0,59
28,346;-0,49;0,55;0,30
28,347;-0,52;0,47;0,16
28,348;-0,57;0,39;0,03
28,350;-0,60;0,31;-0,10
28,351;-0,66;0,23;-0,22
28,352;-0,71;0,17;-0,36
28,353;-0,79;0,10;-0,53
28,355;-0,85;0,03;-0,68
28,355;-1,00;-0,06;-1,03
28,356;-1,09;-0,13;-1,21
28,357;-1,15;-0,18;-1,40
28,358;-1,20;-0,22;-1,60
28,360;-1,24;-0,25;-1,80
28,456;-1,26;-0,30;-2,01
28,458;-1,25;-0,33;-2,21
28,461;-1,20;-0,40;-2,56
28,462;-1,15;-0,41;-2,69
28,465;-1,07;-0,44;-2,82
28,466;-0,99;-0,45;-2,93
28,467;-0,89;-0,49;-3,02
28,470;-0,77;-0,52;-3,08
28,472;-0,64;-0,54;-3,16
28,474;-0,49;-0,57;-3,21
28,476;-0,17;-0,61;-3,27
28,477;-0,01;-0,62;-3,31
28,478;0,13;-0,62;-3,32
28,480;0,28;-0,61;-3,33
28,482;0,40;-0,61;-3,33
28,483;0,51;-0,58;-3,34
28,485;0,58;-0,53;-3,35
28,487;0,62;-0,47;-3,34
28,488;0,67;-0,37;-3,41
28,490;0,70;-0,32;-3,46
28,491;0,70;-0,28;-3,50
28,493;0,73;-0,25;-3,56
28,495;0,73;-0,24;-3,62
28,496;0,75;-0,24;-3,69
28,497;0,78;-0,25;-3,75
28,498;0,79;-0,27;-3,81
28,499;0,84;-0,38;-3,94
28,501;0,88;-0,43;-4,00
28,598;0,89;-0,50;-4,06
28,603;0,89;-0,58;-4,10
28,608;0,89;-0,64;-4,13
28,613;0,87;-0,70;-4,16
28,614;0,84;-0,77;-4,18
28,616;0,81;-0,81;-4,20
28,625;0,74;-0,92;-4,21
28,627;0,67;-0,98;-4,22
28,628;0,61;-1,01;-4,20
28,629;0,54;-1,05;-4,19
28,631;0,46;-1,09;-4,15
28,632;0,39;-1,13;-4,13
28,634;0,33;-1,17;-4,09
28,635;0,26;-1,20;-4,06
28,637;0,15;-1,26;-3,99
28,637;0,10;-1,30;-3,97
28,639;0,06;-1,32;-3,92
28,640;0,01;-1,35;-3,90
28,641;-0,04;-1,37;-3,87
28,642;-0,08;-1,40;-3,83
28,643;-0,12;-1,41;-3,79
28,645;-0,17;-1,44;-3,76
28,646;-0,22;-1,48;-3,68
28,647;-0,25;-1,53;-3,64
28,648;-0,27;-1,55;-3,61
28,649;-0,28;-1,59;-3,57
28,650;-0,31;-1,61;-3,54
28,652;-0,32;-1,65;-3,51
28,653;-0,34;-1,65;-3,46
28,655;-0,38;-1,66;-3,45
28,656;-0,44;-1,65;-3,37
28,706;-0,47;-1,62;-3,34
28,707;-0,53;-1,59;-3,33
28,708;-0,56;-1,55;-3,29
28,710;-0,61;-1,48;-3,26
28,712;-0,64;-1,43;-3,23
28,713;-0,66;-1,35;-3,18
28,714;-0,71;-1,27;-3,13
28,715;-0,75;-1,11;-3,02
28,716;-0,77;-1,05;-2,97
28,717;-0,80;-0,98;-2,92
28,718;-0,84;-0,91;-2,85
28,718;-0,90;-0,86;-2,80
28,720;-0,94;-0,81;-2,75
28,799;-0,98;-0,78;-2,70
28,800;-1,02;-0,75;-2,66
28,801;-1,09;-0,72;-2,59
28,803;-1,12;-0,70;-2,58
28,804;-1,15;-0,69;-2,55
28,805;-1,15;-0,66;-2,53
28,806;-1,15;-0,63;-2,53
28,808;-1,12;-0,60;-2,50
28,809;-1,05;-0,55;-2,48
28,810;-0,80;-0,48;-2,44
28,811;-0,66;-0,45;-2,39
28,813;-0,49;-0,41;-2,32
28,814;-0,31;-0,37;-2,23
28,815;-0,14;-0,32;-2,10
28,816;0,04;-0,26;-1,98
28,817;0,20;-0,19;-1,85
28,818;0,34;-0,12;-1,71
28,820;0,60;0,04;-1,39
28,821;0,72;0,15;-1,22
28,822;0,80;0,25;-1,07
28,863;0,88;0,34;-0,91
28,865;0,93;0,41;-0,75
28,865;0,98;0,48;-0,61
28,866;1,01;0,53;-0,47
28,867;1,03;0,55;-0,37
28,868;1,01;0,54;-0,15
28,869;0,96;0,52;-0,06
28,870;0,87;0,45;0,03
28,871;0,76;0,38;0,11
28,872;0,63;0,31;0,21
28,968;0,46;0,24;0,29
28,970;0,25;0,17;0,39
28,971;0,04;0,11;0,49
28,972;-0,41;0,06;0,64
28,975;-0,62;0,04;0,67
28,975;-0,76;0,01;0,68
28,976;-0,83;-0,06;0,66
28,977;-0,82;-0,14;0,63
28,978;-0,75;-0,25;0,62
28,979;-0,62;-0,32;0,60
28,980;-0,45;-0,37;0,64
28,981;-0,06;-0,41;0,82
28,982;0,13;-0,39;0,97
28,982;0,29;-0,35;1,15
28,983;0,44;-0,29;1,36
28,984;0,52;-0,20;1,59
28,985;0,54;-0,09;1,84
28,986;0,54;0,05;2,07
28,987;0,46;0,21;2,28
28,987;0,26;0,55;2,63
28,988;0,13;0,71;2,78
28,989;-0,01;0,87;2,90
28,990;-0,14;1,01;3,01
28,991;-0,28;1,13;3,13
29,050;-0,41;1,25;3,21
29,053;-0,52;1,37;3,28
29,055;-0,60;1,44;3,36
29,058;-0,67;1,45;3,43
29,059;-0,66;1,41;3,45
29,061;-0,62;1,36;3,47
29,066;-0,58;1,27;3,46
29,067;-0,53;1,18;3,48
29,075;-0,46;1,10;3,50
29,078;-0,39;1,01;3,55
29,079;-0,32;0,94;3,58
29,080;-0,18;0,79;3,66
29,081;-0,14;0,74;3,71
29,082;-0,08;0,67;3,76
29,083;-0,04;0,62;3,80
29,084;-0,02;0,57;3,86
29,085;-0,01;0,52;3,92
29,086;0,00;0,46;3,96
29,087;-0,00;0,43;4,01
29,141;0,05;0,32;4,07
29,142;0,10;0,27;4,10
29,143;0,16;0,22;4,11
29,145;0,24;0,17;4,13
29,152;0,30;0,12;4,15
29,154;0,36;0,10;4,17
29,155;0,43;0,08;4,18
29,156;0,49;0,07;4,20
29,157;0,65;0,10;4,25
29,158;0,74;0,11;4,27
29,159;0,82;0,14;4,31
29,160;0,90;0,18;4,34
29,162;0,97;0,23;4,36
29,163;1,04;0,30;4,40
29,163;1,10;0,37;4,44
29,165;1,19;0,52;4,49
29,215;1,20;0,59;4,50
29,216;1,22;0,68;4,53
29,217;1,21;0,76;4,54
29,218;1,21;0,85;4,56
29,219;1,21;0,91;4,56
29,219;1,22;0,99;4,56
29,220;1,20;1,05;4,55
29,221;1,18;1,15;4,52
29,222;1,17;1,17;4,48
29,223;1,16;1,19;4,43
29,224;1,14;1,20;4,38
29,225;1,12;1,20;4,32
29,285;1,11;1,17;4,27
29,286;1,10;1,16;4,21
29,287;1,07;1,14;4,14
29,288;1,06;1,12;4,02
29,289;1,04;1,10;3,96
29,290;1,01;1,10;3,89
29,292;0,97;1,09;3,80
29,294;0,94;1,08;3,73
29,295;0,91;1,07;3,66
29,296;0,88;1,06;3,58
29,297;0,82;1,06;3,52
29,297;0,75;1,03;3,36
29,298;0,70;1,02;3,27
29,299;0,65;1,02;3,18
29,301;0,61;1,01;3,08
29,372;0,56;1,01;2,98
29,373;0,51;1,00;2,90
29,374;0,45;1,01;2,78
29,375;0,39;1,00;2,68
29,376;0,26;0,97;2,44
29,377;0,20;0,95;2,30
29,378;0,13;0,93;2,16
29,379;0,08;0,87;2,00
29,380;0,03;0,84;1,85
29,381;-0,01;0,80;1,67
29,382;-0,05;0,73;1,49
29,383;-0,07;0,65;1,32
29,384;-0,08;0,53;0,95
29,385;-0,08;0,44;0,78
29,386;-0,09;0,35;0,63
29,387;-0,09;0,27;0,47
29,388;-0,10;0,22;0,33
29,433;-0,12;0,14;0,17
29,434;-0,15;0,10;0,02
29,435;-0,20;0,04;-0,15
29,436;-0,34;-0,07;-0,50
29,437;-0,42;-0,12;-0,69
29,437;-0,50;-0,17;-0,90
29,438;-0,58;-0,23;-1,12
29,439;-0,64;-0,28;-1,33
29,440;-0,71;-0,34;-1,57
29,440;-0,74;-0,39;-1,79
29,442;-0,74;-0,45;-2,01
29,508;-0,73;-0,57;-2,38
29,509;-0,68;-0,63;-2,53
29,510;-0,65;-0,68;-2,64
29,511;-0,61;-0,71;-2,75
29,512;-0,57;-0,75;-2,85
29,513;-0,52;-0,78;-2,93
29,514;-0,48;-0,80;-3,02
29,515;-0,42;-0,83;-3,10
29,516;-0,32;-0,88;-3,26
29,517;-0,26;-0,86;-3,33
29,518;-0,23;-0,87;-3,39
29,519;-0,20;-0,85;-3,48
29,521;-0,18;-0,82;-3,53
29,522;-0,16;-0,78;-3,61
29,523;-0,16;-0,74;-3,68
29,524;-0,15;-0,69;-3,77
29,526;-0,11;-0,64;-3,94
29,583;-0,07;-0,61;-4,01
29,589;-0,02;-0,63;-4,12
29,589;0,03;-0,61;-4,19
29,591;0,09;-0,64;-4,30
29,592;0,14;-0,65;-4,37
29,593;0,21;-0,67;-4,45
29,594;0,26;-0,70;-4,52
29,595;0,35;-0,76;-4,63
29,596;0,37;-0,78;-4,67
29,597;0,39;-0,79;-4,70
29,598;0,38;-0,80;-4,71
29,599;0,36;-0,81;-4,73
29,599;0,34;-0,82;-4,74
29,601;0,31;-0,83;-4,74
29,602;0,26;-0,86;-4,73
29,639;0,24;-0,85;-4,72
29,641;0,21;-0,85;-4,70
29,642;0,18;-0,86;-4,68
29,644;0,14;-0,87;-4,66
29,644;0,14;-0,89;-4,62
29,646;0,13;-0,89;-4,57
29,646;0,15;-0,90;-4,52
29,647;0,18;-0,94;-4,40
29,648;0,22;-0,95;-4,34
29,689;0,24;-0,97;-4,27
29,690;0,28;-1,00;-4,18
29,691;0,33;-1,02;-4,11
29,692;0,36;-1,06;-4,05
29,693;0,41;-1,09;-3,99
29,693;0,44;-1,12;-3,93
29,694;0,50;-1,20;-3,82
29,696;0,51;-1,23;-3,77
29,696;0,49;-1,25;-3,72
29,697;0,51;-1,27;-3,67
29,748;0,47;-1,28;-3,62
29,750;0,44;-1,30;-3,56
29,751;0,39;-1,28;-3,52
29,752;0,35;-1,29;-3,47
29,752;0,25;-1,28;-3,37
29,753;0,19;-1,28;-3,32
29,754;0,15;-1,28;-3,29
29,755;0,06;-1,27;-3,24
29,756;-0,01;-1,26;-3,19
29,756;-0,06;-1,25;-3,14
29,757;-0,13;-1,23;-3,09
29,758;-0,19;-1,24;-3,03
29,799;-0,33;-1,24;-2,91
29,801;-0,40;-1,21;-2,85
29,802;-0,46;-1,21;-2,77
29,803;-0,53;-1,19;-2,71
29,803;-0,59;-1,19;-2,65
29,804;-0,63;-1,17;-2,60
29,805;-0,68;-1,18;-2,54
29,807;-0,72;-1,18;-2,48
29,807;-0,77;-1,21;-2,38
29,808;-0,80;-1,20;-2,33
29,865;-0,83;-1,21;-2,28
29,866;-0,84;-1,21;-2,23
29,867;-0,84;-1,21;-2,19
29,872;-0,87;-1,18;-2,15
29,872;-0,86;-1,18;-2,11
29,873;-0,87;-1,16;-2,08
29,874;-0,86;-1,14;-2,01
29,875;-0,84;-1,09;-1,95
29,876;-0,82;-1,08;-1,92
29,877;-0,77;-1,04;-1,88
29,877;-0,71;-1,00;-1,86
29,878;-0,64;-0,93;-1,82
29,879;-0,57;-0,87;-1,80
29,879;-0,48;-0,78;-1,78
29,925;-0,30;-0,53;-1,73
29,927;-0,20;-0,41;-1,69
29,928;-0,09;-0,26;-1,65
29,928;0,02;-0,10;-1,60
29,929;0,15;0,05;-1,53
29,931;0,27;0,18;-1,43
29,932;0,41;0,30;-1,33
29,933;0,54;0,43;-1,20
29,934;0,81;0,57;-0,89
29,935;0,94;0,63;-0,72
29,936;1,02;0,67;-0,53
29,937;1,06;0,70;-0,33
29,942;1,09;0,72;-0,12
30,022;1,08;0,75;0,05
30,024;1,03;0,72;0,22
30,026;0,99;0,69;0,36
30,027;0,84;0,58;0,60
30,028;0,76;0,50;0,69
30,030;0,68;0,38;0,77
30,033;0,60;0,29;0,86
30,034;0,55;0,18;0,95
30,035;0,49;0,09;1,05
30,037;0,48;0,05;1,18
30,038;0,45;0,00;1,45
30,039;0,42;0,01;1,61
30,041;0,39;0,01;1,78
30,042;0,34;0,02;1,94
30,043;0,28;0,06;2,10
30,044;0,20;0,12;2,25
30,046;0,10;0,19;2,38
30,047;-0,01;0,30;2,50
30,059;-0,23;0,47;2,68
30,061;-0,33;0,56;2,78
30,063;-0,41;0,65;2,87
30,064;-0,48;0,74;2,96
30,066;-0,55;0,83;3,06
30,067;-0,62;0,93;3,19
30,119;-0,64;1,04;3,30
30,120;-0,68;1,11;3,41
30,123;-0,70;1,25;3,62
30,124;-0,71;1,30;3,71
30,126;-0,70;1,35;3,79
30,128;-0,67;1,39;3,87
30,129;-0,63;1,40;3,91
30,129;-0,60;1,43;3,97
30,131;-0,54;1,43;3,99
30,132;-0,50;1,43;4,04
30,133;-0,39;1,41;4,09
30,134;-0,33;1,39;4,10
30,135;-0,27;1,38;4,11
30,140;-0,22;1,36;4,12
30,142;-0,18;1,35;4,11
30,143;-0,12;1,32;4,10
30,216;-0,09;1,28;4,11
30,217;-0,06;1,27;4,11
30,218;-0,03;1,18;4,10
30,219;0,00;1,12;4,12
30,226;0,04;1,06;4,10
30,227;0,08;1,00;4,09
30,228;0,14;0,94;4,06
30,229;0,20;0,89;4,02
30,230;0,27;0,84;4,00
30,239;0,32;0,81;3,95
30,240;0,45;0,75;3,90
30,242;0,51;0,74;3,89
30,243;0,57;0,72;3,86
30,244;0,62;0,70;3,86
30,246;0,69;0,71;3,86
30,247;0,74;0,74;3,85
30,248;0,82;0,76;3,84
30,248;0,85;0,79;3,85
30,249;0,94;0,86;3,82
30,251;0,97;0,90;3,82
30,252;1,00;0,96;3,80
30,253;1,03;1,01;3,79
30,257;1,07;1,07;3,77
30,303;1,08;1,12;3,77
30,305;1,09;1,20;3,75
30,306;1,11;1,25;3,74
30,307;1,14;1,39;3,71
30,308;1,15;1,44;3,69
30,309;1,15;1,50;3,67
30,310;1,15;1,56;3,66
30,312;1,15;1,62;3,63
30,313;1,15;1,66;3,60
30,314;1,12;1,70;3,56
30,314;1,11;1,74;3,53
30,316;1,04;1,78;3,43
30,424;1,00;1,82;3,39
30,425;0,97;1,83;3,31
30,427;0,92;1,85;3,27
30,428;0,88;1,87;3,20
30,430;0,84;1,87;3,12
30,433;0,80;1,88;3,04
30,434;0,76;1,87;2,97
30,435;0,69;1,85;2,80
30,437;0,62;1,85;2,73
30,438;0,60;1,83;2,65
30,439;0,55;1,81;2,58
30,440;0,50;1,80;2,51
30,445;0,46;1,77;2,44
30,447;0,42;1,73;2,38
30,448;0,33;1,67;2,22
30,449;0,28;1,63;2,14
30,450;0,22;1,58;2,08
30,452;0,16;1,52;1,99
30,453;0,10;1,47;1,90
30,454;0,03;1,40;1,82
30,456;-0,03;1,33;1,70
30,458;-0,10;1,26;1,59
30,459;-0,21;1,07;1,36
30,460;-0,27;0,99;1,24
30,461;-0,30;0,89;1,10
30,463;-0,35;0,77;0,95
30,464;-0,40;0,67;0,81
30,465;-0,45;0,55;0,67
30,466;-0,46;0,42;0,51
30,467;-0,48;0,29;0,36
30,514;-0,57;0,07;0,08
30,515;-0,63;-0,03;-0,06
30,517;-0,70;-0,11;-0,21
30,518;-0,79;-0,19;-0,37
30,519;-0,86;-0,26;-0,54
30,520;-0,95;-0,34;-0,71
30,522;-1,02;-0,41;-0,88
30,523;-1,10;-0,48;-1,07
30,524;-1,20;-0,61;-1,47
30,525;-1,21;-0,68;-1,69
30,526;-1,20;-0,71;-1,89
30,527;-1,15;-0,77;-2,11
30,577;-1,07;-0,82;-2,30
30,586;-0,95;-0,89;-2,47
30,587;-0,80;-0,94;-2,64
30,588;-0,63;-1,02;-2,78
30,588;-0,25;-1,13;-3,00
30,589;-0,04;-1,18;-3,06
30,590;0,14;-1,23;-3,11
30,594;0,34;-1,26;-3,12
30,596;0,49;-1,29;-3,11
30,598;0,64;-1,28;-3,07
30,599;0,74;-1,24;-3,02
30,600;0,82;-1,17;-2,96
30,602;0,89;-0,99;-2,84
30,602;0,90;-0,87;-2,80
30,603;0,91;-0,75;-2,79
30,607;0,87;-0,64;-2,77
30,665;0,82;-0,55;-2,78
30,666;0,73;-0,47;-2,81
30,668;0,64;-0,42;-2,85
30,669;0,52;-0,37;-2,90
30,670;0,26;-0,33;-3,03
30,672;0,14;-0,35;-3,10
30,673;0,00;-0,37;-3,19
30,674;-0,10;-0,43;-3,29
30,675;-0,21;-0,48;-3,36
30,676;-0,31;-0,57;-3,47
30,677;-0,39;-0,66;-3,57
30,678;-0,48;-0,77;-3,67
30,679;-0,62;-1,06;-3,84
30,680;-0,67;-1,22;-3,92
30,682;-0,74;-1,37;-4,00
30,730;-0,80;-1,53;-4,05
30,731;-0,86;-1,69;-4,13
30,732;-0,90;-1,87;-4,18
30,733;-0,95;-2,01;-4,24
30,735;-1,01;-2,15;-4,28
30,736;-1,04;-2,40;-4,37
30,737;-1,03;-2,50;-4,40
30,738;-1,04;-2,59;-4,44
30,739;-1,03;-2,67;-4,46
30,740;-1,00;-2,72;-4,48
30,742;-0,99;-2,76;-4,48
30,743;-0,97;-2,78;-4,49
30,747;-0,94;-2,80;-4,48
30,844;-0,89;-2,79;-4,45
30,851;-0,84;-2,77;-4,43
30,853;-0,80;-2,73;-4,39
30,855;-0,74;-2,68;-4,38
30,857;-0,69;-2,62;-4,34
30,859;-0,64;-2,55;-4,30
30,860;-0,59;-2,48;-4,26
30,862;-0,48;-2,27;-4,14
30,864;-0,44;-2,16;-4,07
30,865;-0,40;-2,04;-4,00
30,866;-0,36;-1,92;-3,93
30,867;-0,32;-1,81;-3,85
30,868;-0,26;-1,69;-3,77
30,870;-0,22;-1,59;-3,70
30,871;-0,16;-1,47;-3,62
30,872;-0,01;-1,25;-3,49
30,873;0,06;-1,15;-3,40
30,874;0,11;-1,05;-3,34
30,876;0,18;-0,93;-3,28
30,877;0,22;-0,84;-3,20
30,878;0,27;-0,75;-3,12
30,879;0,31;-0,66;-3,05
30,880;0,34;-0,56;-2,98
30,882;0,40;-0,40;-2,82
30,883;0,44;-0,33;-2,73
30,884;0,48;-0,26;-2,65
30,885;0,51;-0,19;-2,55
30,890;0,58;-0,14;-2,45
30,969;0,63;-0,11;-2,33
30,971;0,69;-0,10;-2,21
30,982;0,74;-0,09;-2,10
30,983;0,81;-0,10;-1,86
30,984;0,80;-0,11;-1,76
30,985;0,77;-0,15;-1,67
30,986;0,75;-0,21;-1,62
30,987;0,72;-0,28;-1,59
30,988;0,69;-0,39;-1,56
30,989;0,66;-0,50;-1,55
30,990;0,61;-0,63;-1,54
30,992;0,52;-0,86;-1,57
30,993;0,47;-0,94;-1,59
30,998;0,43;-0,99;-1,60
30,999;0,40;-1,02;-1,60
31,000;0,38;-1,02;-1,61
31,001;0,37;-1,00;-1,60
31,002;0,37;-0,96;-1,57
31,003;0,36;-0,88;-1,52
31,004;0,39;-0,73;-1,37
31,005;0,39;-0,60;-1,27
31,006;0,41;-0,48;-1,12
31,007;0,41;-0,33;-0,97
31,008;0,43;-0,21;-0,80
31,075;0,43;-0,05;-0,63
31,076;0,44;0,09;-0,47
31,077;0,45;0,22;-0,29
31,078;0,43;0,45;0,05
31,079;0,41;0,53;0,22
31,085;0,39;0,60;0,39
31,085;0,38;0,63;0,55
31,086;0,35;0,68;0,73
31,087;0,32;0,70;0,89
31,088;0,27;0,71;1,03
31,089;0,22;0,70;1,19
31,090;0,11;0,65;1,49
31,091;0,02;0,61;1,64
31,092;-0,06;0,57;1,78
31,094;-0,15;0,52;1,89
31,095;-0,23;0,47;2,01
31,096;-0,32;0,41;2,11
31,097;-0,38;0,35;2,20
31,228;-0,46;0,31;2,25
31,231;-0,56;0,27;2,32
31,234;-0,61;0,29;2,36
31,235;-0,65;0,35;2,38
31,242;-0,70;0,43;2,42
31,244;-0,74;0,52;2,47
31,245;-0,72;0,66;2,52
31,247;-0,75;0,81;2,60
31,249;-0,71;0,99;2,68
31,250;-0,59;1,34;2,84
31,251;-0,51;1,53;2,92
31,253;-0,40;1,69;3,01
31,254;-0,29;1,87;3,09
31,255;-0,17;2,03;3,14
31,256;-0,05;2,17;3,20
31,258;0,06;2,29;3,23
31,259;0,30;2,51;3,31
31,260;0,43;2,58;3,33
31,261;0,56;2,67;3,35
31,263;0,69;2,71;3,37
31,264;0,79;2,75;3,39
31,265;0,93;2,78;3,40
31,266;1,03;2,78;3,41
31,268;1,13;2,77;3,43
31,269;1,27;2,74;3,48
31,270;1,32;2,74;3,49
31,271;1,33;2,71;3,51
31,273;1,33;2,70;3,55
31,274;1,31;2,67;3,56
31,275;1,28;2,65;3,60
31,277;1,20;2,62;3,65
31,278;1,15;2,57;3,70
31,279;1,00;2,49;3,80
31,280;0,95;2,43;3,84
31,281;0,89;2,37;3,84
31,283;0,82;2,31;3,88
31,284;0,77;2,24;3,88
31,345;0,72;2,18;3,90
31,347;0,67;2,10;3,90
31,348;0,61;2,03;3,91
31,349;0,48;1,92;3,90
31,350;0,43;1,86;3,91
31,351;0,37;1,80;3,90
31,353;0,31;1,77;3,91
31,354;0,26;1,74;3,92
31,354;0,20;1,70;3,92
31,355;0,15;1,69;3,92
31,356;0,09;1,68;3,93
31,357;-0,05;1,68;3,96
31,358;-0,12;1,69;3,98
31,359;-0,20;1,72;4,00
31,360;-0,29;1,74;4,02
31,414;-0,36;1,76;4,03
31,417;-0,43;1,79;4,03
31,418;-0,49;1,80;4,02
31,420;-0,55;1,81;4,00
31,421;-0,63;1,78;3,94
31,422;-0,65;1,76;3,89
31,423;-0,65;1,72;3,85
31,424;-0,65;1,68;3,79
31,425;-0,65;1,64;3,73
31,426;-0,64;1,58;3,66
31,427;-0,63;1,53;3,59
31,428;-0,61;1,47;3,52
31,429;-0,58;1,37;3,38
31,430;-0,57;1,33;3,30
31,518;-0,57;1,30;3,23
31,520;-0,56;1,28;3,14
31,522;-0,55;1,25;3,07
31,523;-0,55;1,22;2,98
31,524;-0,55;1,19;2,90
31,525;-0,53;1,14;2,80
31,526;-0,51;1,07;2,59
31,527;-0,50;1,02;2,49
31,528;-0,50;0,99;2,37
31,529;-0,50;0,96;2,26
31,530;-0,50;0,91;2,14
31,530;-0,50;0,88;2,01
31,532;-0,51;0,85;1,89
31,533;-0,52;0,79;1,74
31,534;-0,55;0,71;1,47
31,535;-0,57;0,65;1,34
31,536;-0,56;0,57;1,19
31,537;-0,58;0,52;1,04
31,538;-0,58;0,44;0,89
31,539;-0,59;0,37;0,74
31,540;-0,61;0,29;0,60
31,545;-0,60;0,22;0,46
31,546;-0,60;0,09;0,16
31,547;-0,62;0,03;0,02
31,595;-0,63;-0,04;-0,15
31,596;-0,66;-0,10;-0,30
31,598;-0,69;-0,17;-0,47
31,598;-0,73;-0,22;-0,63
31,600;-0,77;-0,26;-0,82
31,601;-0,86;-0,37;-1,22
31,602;-0,89;-0,42;-1,43
31,604;-0,92;-0,48;-1,65
31,605;-0,94;-0,54;-1,88
31,606;-0,93;-0,63;-2,09
31,607;-0,90;-0,71;-2,28
31,609;-0,85;-0,79;-2,47
31,692;-0,78;-0,87;-2,62
31,694;-0,62;-1,00;-2,83
31,695;-0,53;-1,05;-2,91
31,696;-0,44;-1,09;-2,97
31,698;-0,38;-1,13;-3,00
31,699;-0,30;-1,15;-3,02
31,702;-0,23;-1,17;-3,02
31,703;-0,18;-1,19;-3,03
31,704;-0,13;-1,20;-3,03
31,705;-0,10;-1,21;-3,08
31,706;-0,13;-1,20;-3,11
31,707;-0,16;-1,20;-3,19
31,708;-0,23;-1,18;-3,26
31,709;-0,31;-1,17;-3,34
31,710;-0,40;-1,13;-3,42
31,711;-0,49;-1,12;-3,52
31,712;-0,59;-1,15;-3,63
31,713;-0,73;-1,20;-3,83
31,714;-0,78;-1,23;-3,93
31,715;-0,78;-1,29;-4,03
31,716;-0,77;-1,35;-4,12
31,718;-0,75;-1,42;-4,22
31,786;-0,74;-1,48;-4,30
31,788;-0,71;-1,53;-4,36
31,790;-0,70;-1,55;-4,41
31,791;-0,75;-1,57;-4,52
31,793;-0,80;-1,54;-4,53
31,795;-0,86;-1,51;-4,55
31,796;-0,91;-1,48;-4,54
31,798;-0,97;-1,45;-4,56
31,799;-1,03;-1,41;-4,56
31,800;-1,08;-1,40;-4,54
31,802;-1,14;-1,35;-4,50
31,804;-1,25;-1,28;-4,44
31,805;-1,29;-1,25;-4,40
31,806;-1,33;-1,23;-4,34
31,808;-1,36;-1,20;-4,29
31,809;-1,36;-1,19;-4,24
31,810;-1,36;-1,20;-4,20
