@relation transport

@attribute acc_energy numeric
@attribute acc_std_dev numeric
@attribute acc_var numeric
@attribute acc_skew numeric
@attribute acc_kurto numeric
@attribute acc_freq1 numeric
@attribute acc_freq2 numeric
@attribute acc_freq3 numeric
@attribute gyr_energy numeric
@attribute gyr_std_dev numeric
@attribute gyr_var numeric
@attribute gyr_skew numeric
@attribute gyr_kurto numeric
@attribute gyr_freq1 numeric
@attribute gyr_freq2 numeric
@attribute gyr_freq3 numeric
@attribute class {BUS, CAR, TRAM}
@data
13251.622021925868,0.10024861047809308,1004.9783902788433,-685.5279111975864,7.258273506061802,11.7,13.8,8.9,181.5214645262131,0.050861463673562465,258.6888487017114,2205.342495301725,9.473171254694439,0.1,2.8,0.6,BUS
3197.442310920451,0.6505857593366313,42326.18302516212,523.6041719830235,12.34242693028608,8.7,7.6,7.8,208.44437287337314,0.07771646449335116,603.9848853346313,3581.9553007018158,22.766597391416706,0.2,0.8,1.0,BUS
11386.447340555605,1.2410970718124839,154032.19416615216,839.5435591568757,10.600947496151681,8.7,8.3,8.0,97.4220704108575,0.14403237382269754,2074.5324709001293,3765.928492988243,22.65101630554543,0.1,0.4,0.9,BUS
817.1241461241152,1.164259141934819,135549.9349578801,677.4498764120732,6.300349087365548,8.6,8.2,7.9,187.62769116165146,0.09410257380557521,885.5294396833731,2651.6980252659127,12.635110548850333,0.2,0.5,1.4,BUS
25934.809855243657,1.193628179094306,142474.82299279884,178.08515263401674,3.269495471884162,9.1,8.9,8.5,279.22109069322687,0.07831653477304354,613.3479618857336,1230.5029146738846,5.089653787312608,0.1,2.0,1.4,BUS
15170.087408478139,0.6867491741307643,47162.44281692869,443.4606635986652,6.323405121676708,9.7,8.5,9.2,663.358257213531,0.06337512471742275,401.6406432948889,2404.0725502539394,12.644219674790682,0.1,0.3,0.9,BUS
17266.188478970435,0.06349494541437947,403.1608093175029,447.02774563353057,5.372637029936377,1.5,13.8,11.7,13.253287356462806,0.01752550766714952,30.714341899131654,2304.442380251971,8.8490349457723,0.1,2.5,0.6,BUS
15951.68441781425,0.06337225570329802,401.6042792924188,59.52326713771365,2.7009508970547778,13.8,22.5,15.3,8.6389229103645,0.010635706934405607,11.31182619945635,1078.992938057598,4.3016576096769485,0.1,15.3,3.8,BUS
45918.824298496475,0.6067680946884781,36816.75207318859,348.4669156602324,5.411313105021359,8.6,8.4,8.9,810.185252220208,0.05652717369454997,319.5321365893823,1075.1877032135749,4.094525154755132,0.1,0.3,0.6,BUS
26041.39126560767,1.2274892188243849,150672.97823300984,347.15519025672313,3.9492926898172778,8.1,8.5,9.3,174.30501486614958,0.0933071770514265,870.6229289306252,1597.803869700596,6.302857248988961,0.1,0.4,1.3,BUS
9450.218385609332,1.2469193108162209,155480.77676863992,292.32496477266596,3.434265580920021,8.4,9.1,10.7,23.314683517128287,0.09888751148285849,977.8739927272469,1345.3041795008019,5.355257548654763,0.5,0.2,2.3,BUS
7318.590178329033,1.6618681280356389,276180.56749806786,677.8045724688704,5.311242704252757,9.0,8.5,9.2,566.7688540711425,0.15146063040377214,2294.0322562308065,2239.2848838777018,11.477392044912577,0.2,0.6,1.8,BUS
1065.8141036401503,0.6513717750305684,42428.51893064734,467.8801037866412,5.843868868241947,8.6,9.3,9.1,181.10513089197866,0.06396656489390899,409.172142432667,1714.9721153669147,6.476063027503423,0.1,0.7,1.3,BUS
1350.0311979441904,0.5540570685971623,30697.923526248065,382.90214492709725,4.345429840226814,9.8,8.7,9.4,1272.038030464273,0.10499178012298739,1102.327389339373,692.8143073996567,2.8080217631081035,0.1,0.9,0.6,BUS
31015.190415928373,0.8009343635352033,64149.585469154124,123.29412112820523,6.024242801344533,7.7,8.5,9.2,700.5507285384738,0.08117456722076319,658.93103634782,1871.7308222640888,9.015145622434309,0.1,0.9,0.7,BUS
31832.31456205249,0.09104908482744792,828.9935847915807,89.27023967255128,6.63735704545836,22.5,11.7,13.8,41.42519660632615,0.050594777918397546,255.98315526119683,3521.887505180943,16.337268532354603,0.2,0.5,0.9,BUS
30144.77556462225,0.16248297552344648,2640.0717334952906,-5734.259218003911,82.14949267230043,22.4,10.4,9.4,133.08798507694064,0.08546279101704637,730.3888648423342,7069.867206498311,62.16731008000749,0.3,0.1,0.6,BUS
25224.267119483557,0.5042634292394413,25428.160606832105,112.45374283296101,4.240503421618732,9.4,9.2,8.2,480.31023602845835,0.04529607827819146,205.17347073840483,846.7618806883672,3.9579391762383653,0.1,2.0,0.4,BUS
2451.3724383723456,0.7296346436030683,53236.671314577645,43.26201961305143,3.3711591051640637,9.0,7.9,7.2,163.202784619898,0.05708827697047742,325.9071367457943,1292.5007082931397,4.873373970427234,0.1,1.5,1.3,BUS
38085.09063674137,0.7981647408516389,63706.695353876385,465.16944942157124,3.7848519484619723,8.8,8.2,8.5,5.273559366969494,0.07452447816600626,555.3897845915543,2057.8262843408183,9.79311181510458,0.1,1.1,0.4,BUS
23021.584638627246,0.553625571142924,30650.12730233288,332.56613627298515,5.376253785738822,8.7,8.3,9.0,288.3804306463844,0.062086965618326474,385.4791299691253,1447.7111223244322,5.267225419892742,0.1,1.8,0.4,BUS
