time;x;y;z
0.6090;-0.6646;0.4183;0.6420
0.6110;-0.6646;0.4183;0.6420
0.6120;-0.5962;0.5057;0.6836
0.6140;-0.5962;0.5057;0.6836
0.6200;-0.5161;0.5878;0.7075
0.6450;-0.5161;0.5878;0.7075
0.6470;-0.5161;0.5878;0.7075
0.6490;-0.4970;0.6191;0.6968
0.6500;-0.4970;0.6191;0.6968
0.6520;-0.5161;0.6005;0.6445
0.6540;-0.5161;0.6005;0.6445
0.6560;-0.5161;0.6005;0.6445
0.6570;-0.4814;0.6103;0.6244
0.6600;-0.4814;0.6103;0.6244
0.6610;-0.4936;0.5927;0.6284
0.6690;-0.4936;0.5927;0.6284
0.6710;-0.4936;0.5927;0.6284
0.6730;-0.4736;0.5477;0.6142
0.7000;-0.4736;0.5477;0.6142
0.7010;-0.5127;0.5370;0.5521
0.7030;-0.5127;0.5370;0.5521
0.7040;-0.5127;0.5370;0.5521
0.7060;-0.5366;0.5204;0.5174
0.7090;-0.5366;0.5204;0.5174
0.7110;-0.5337;0.4837;0.5008
0.7130;-0.5523;0.4354;0.4867
0.7150;-0.5523;0.4354;0.4867
0.7160;-0.5523;0.4354;0.4867
0.7180;-0.5527;0.4119;0.4666
0.7200;-0.5527;0.4119;0.4666
0.7300;-0.5527;0.4109;0.4451
0.7310;-0.5527;0.4109;0.4451
0.7330;-0.5527;0.4109;0.4451
0.7340;-0.5317;0.4349;0.3987
0.7410;-0.5317;0.4349;0.3987
0.7480;-0.4980;0.4339;0.3684
0.7490;-0.4980;0.4339;0.3684
0.7500;-0.4980;0.4339;0.3684
0.7570;-0.5000;0.3987;0.3230
0.7600;-0.5000;0.3987;0.3230
0.7680;-0.5200;0.3586;0.3098
0.7690;-0.5200;0.3586;0.3098
0.7700;-0.5200;0.3586;0.3098
0.7890;-0.5259;0.3440;0.2897
0.7930;-0.5259;0.3440;0.2897
0.7940;-0.5088;0.3386;0.2966
0.7960;-0.5088;0.3386;0.2966
0.7980;-0.5088;0.3386;0.2966
0.8160;-0.4926;0.3117;0.2893
0.8180;-0.4926;0.3117;0.2893
0.8200;-0.5039;0.2702;0.3108
0.8230;-0.5039;0.2702;0.3108
0.8240;-0.5039;0.2702;0.3108
0.8250;-0.5239;0.2248;0.3279
0.8270;-0.5239;0.2248;0.3279
0.8290;-0.5552;0.1823;0.3386
0.8310;-0.5552;0.1823;0.3386
0.8320;-0.5552;0.1823;0.3386
0.8350;-0.5645;0.1676;0.3508
0.8450;-0.5645;0.1676;0.3508
0.8490;-0.5825;0.1446;0.3391
0.8500;-0.5825;0.1446;0.3391
0.8510;-0.5825;0.1446;0.3391
0.8560;-0.6422;0.1261;0.3269
0.8600;-0.6422;0.1261;0.3269
0.8700;-0.6661;0.1148;0.3020
0.8720;-0.6661;0.1148;0.3020
0.8730;-0.6353;0.1241;0.2858
0.8950;-0.6353;0.1241;0.2858
0.8990;-0.6182;0.1182;0.2697
0.9010;-0.6182;0.1182;0.2697
0.9030;-0.6182;0.1182;0.2697
0.9050;-0.6353;0.1031;0.2448
0.9060;-0.6353;0.1031;0.2448
0.9080;-0.6441;0.0914;0.2262
0.9110;-0.6441;0.0914;0.2262
0.9120;-0.6441;0.0914;0.2262
0.9140;-0.6510;0.0669;0.2150
0.9160;-0.6510;0.0669;0.2150
0.9620;-0.7277;-0.0005;0.2292
0.9640;-0.7277;-0.0005;0.2292
0.9650;-0.7277;-0.0005;0.2292
